source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20211119_DrosouK_BoggiB_INTG_P4	Sus scrofa domesticus	Brain	not available	not available	1	20211119_DrosouK_BoggiB_INTG_P4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20211119_DrosouK_BoggiB_INTG_P4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
20211119_DrosouK_BoggiB_BMS_P4	Sus scrofa domesticus	Brain	not available	not available	1	20211119_DrosouK_BoggiB_BMS_P4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20211119_DrosouK_BoggiB_BMS_P4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
20211119_DrosouK_BoggiB_INTG_P3	Sus scrofa domesticus	Brain	not available	not available	1	20211119_DrosouK_BoggiB_INTG_P3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20211119_DrosouK_BoggiB_INTG_P3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
20211119_DrosouK_BoggiB_BMS_BL1	Sus scrofa domesticus	Brain	not available	not available	1	20211119_DrosouK_BoggiB_BMS_BL1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20211119_DrosouK_BoggiB_BMS_BL1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
20211119_DrosouK_BoggiB_INTG_BL1	Sus scrofa domesticus	Brain	not available	not available	1	20211119_DrosouK_BoggiB_INTG_BL1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20211119_DrosouK_BoggiB_INTG_BL1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
20211119_DrosouK_BoggiB_INTG_P2	Sus scrofa domesticus	Brain	not available	not available	1	20211119_DrosouK_BoggiB_INTG_P2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20211119_DrosouK_BoggiB_INTG_P2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
20211119_DrosouK_BoggiB_BMS_P2	Sus scrofa domesticus	Brain	not available	not available	1	20211119_DrosouK_BoggiB_BMS_P2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20211119_DrosouK_BoggiB_BMS_P2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
20211119_DrosouK_BoggiB_BMS_P1	Sus scrofa domesticus	Brain	not available	not available	1	20211119_DrosouK_BoggiB_BMS_P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20211119_DrosouK_BoggiB_BMS_P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
20211119_DrosouK_BoggiB_BMS_P3	Sus scrofa domesticus	Brain	not available	not available	1	20211119_DrosouK_BoggiB_BMS_P3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20211119_DrosouK_BoggiB_BMS_P3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
20211119_DrosouK_BoggiB_INTG_P1	Sus scrofa domesticus	Brain	not available	not available	1	20211119_DrosouK_BoggiB_INTG_P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	20211119_DrosouK_BoggiB_INTG_P1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
