source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[reduction reagent]	comment[alkylation reagent]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[scan window lower limit]	comment[scan window upper limit]	comment[isolation window width]	comment[ms min im]	comment[ms max im]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[developmental stage]	factor value[organism]
Exocrine_fraction_1	Homo sapiens	exocrine pancreas	normal	epithelial cell of exocrine pancreas	tissue	adult	31Y	female	1	KAC116_X002_H2528_tissue_WH	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	28 NCE	not available	not available	300	1650	not available	not applicable	not applicable	1	1	KAC116_X002_H2528_tissue_WH.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	adult	Homo sapiens
Exocrine_fraction_2	Homo sapiens	exocrine pancreas	normal	epithelial cell of exocrine pancreas	tissue	adult	57Y	male	1	KAC116_X003_H2535_tissue	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	28 NCE	not available	not available	300	1650	not available	not applicable	not applicable	1	1	KAC116_X003_H2535_tissue.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	adult	Homo sapiens
Exocrine_fraction_3	Homo sapiens	exocrine pancreas	normal	epithelial cell of exocrine pancreas	tissue	adult	27Y	male	1	KAC116_X004_H2557_tissue	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	28 NCE	not available	not available	300	1650	not available	not applicable	not applicable	1	1	KAC116_X004_H2557_tissue.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	adult	Homo sapiens
Exocrine_fraction_4	Homo sapiens	exocrine pancreas	normal	epithelial cell of exocrine pancreas	tissue	adult	69Y	male	1	KAC116_X005_H2559_tissue	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	28 NCE	not available	not available	300	1650	not available	not applicable	not applicable	1	1	KAC116_X005_H2559_tissue.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	adult	Homo sapiens
HPDO_1	Homo sapiens	pancreatic duct	normal	pancreatic ductal cell	cell	child	4Y	male	1	KAC116_X007_H2494_organoids	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	28 NCE	not available	not available	300	1650	not available	not applicable	not applicable	1	1	KAC116_X007_H2494_organoids.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	child	Homo sapiens
HPDO_2	Homo sapiens	pancreatic duct	normal	pancreatic ductal cell	cell	adult	22Y	male	1	KAC116_X008_H2525_organoids	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	28 NCE	not available	not available	300	1650	not available	not applicable	not applicable	1	1	KAC116_X008_H2525_organoids.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	adult	Homo sapiens
HPDO_3	Homo sapiens	pancreatic duct	normal	pancreatic ductal cell	cell	adult	27Y	male	1	KAC116_X009_H2557_organoids	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	28 NCE	not available	not available	300	1650	not available	not applicable	not applicable	1	1	KAC116_X009_H2557_organoids.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	adult	Homo sapiens
HPDO_4	Homo sapiens	pancreatic duct	normal	pancreatic ductal cell	cell	adult	69Y	male	1	KAC116_X010_H2559_organoids	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=beam-type collision-induced dissociation;AC=MS:1000422	28 NCE	not available	not available	300	1650	not available	not applicable	not applicable	1	1	KAC116_X010_H2559_organoids.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	adult	Homo sapiens
