source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Sample11	Escherichia coli	not applicable	not applicable	1	not applicable	Assay11	proteomic profiling by mass spectrometry	1	Fusion_171003_104.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	11	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample12	Escherichia coli	not applicable	not applicable	1	not applicable	Assay12	proteomic profiling by mass spectrometry	1	Fusion_171003_65.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	12	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample13	Escherichia coli	not applicable	not applicable	1	not applicable	Assay13	proteomic profiling by mass spectrometry	1	Fusion_171003_76.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	13	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample14	Escherichia coli	not applicable	not applicable	1	not applicable	Assay14	proteomic profiling by mass spectrometry	1	Fusion_171003_81.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	14	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample15	Escherichia coli	not applicable	not applicable	1	not applicable	Assay15	proteomic profiling by mass spectrometry	1	Fusion_171003_80.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	15	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample16	Escherichia coli	not applicable	not applicable	1	not applicable	Assay16	proteomic profiling by mass spectrometry	1	Fusion_171003_110.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	16	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample17	Escherichia coli	not applicable	not applicable	1	not applicable	Assay17	proteomic profiling by mass spectrometry	1	Fusion_171003_70.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	17	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample18	Escherichia coli	not applicable	not applicable	1	not applicable	Assay18	proteomic profiling by mass spectrometry	1	Fusion_171003_71.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	18	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample19	Escherichia coli	not applicable	not applicable	1	not applicable	Assay19	proteomic profiling by mass spectrometry	1	Fusion_171003_72.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	19	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample20	Escherichia coli	not applicable	not applicable	1	not applicable	Assay20	proteomic profiling by mass spectrometry	1	Fusion_171003_74.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	20	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample21	Escherichia coli	not applicable	not applicable	1	not applicable	Assay21	proteomic profiling by mass spectrometry	1	Fusion_171003_109.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	21	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample22	Escherichia coli	not applicable	not applicable	1	not applicable	Assay22	proteomic profiling by mass spectrometry	1	Fusion_171003_66.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	22	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample23	Escherichia coli	not applicable	not applicable	1	not applicable	Assay23	proteomic profiling by mass spectrometry	1	Fusion_171003_100.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	23	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample24	Escherichia coli	not applicable	not applicable	1	not applicable	Assay24	proteomic profiling by mass spectrometry	1	Fusion_171003_64.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	24	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample25	Escherichia coli	not applicable	not applicable	1	not applicable	Assay25	proteomic profiling by mass spectrometry	1	Fusion_171003_78.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	25	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample26	Escherichia coli	not applicable	not applicable	1	not applicable	Assay26	proteomic profiling by mass spectrometry	1	Fusion_171003_101.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	26	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample27	Escherichia coli	not applicable	not applicable	1	not applicable	Assay27	proteomic profiling by mass spectrometry	1	Fusion_171003_79.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	27	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample28	Escherichia coli	not applicable	not applicable	1	not applicable	Assay28	proteomic profiling by mass spectrometry	1	Fusion_171003_122.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	28	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample29	Escherichia coli	not applicable	not applicable	1	not applicable	Assay29	proteomic profiling by mass spectrometry	1	Fusion_171003_68.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	29	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample30	Escherichia coli	not applicable	not applicable	1	not applicable	Assay30	proteomic profiling by mass spectrometry	1	Fusion_171003_77.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	30	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample31	Escherichia coli	not applicable	not applicable	1	not applicable	Assay31	proteomic profiling by mass spectrometry	1	Fusion_171003_123.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	31	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample32	Escherichia coli	not applicable	not applicable	1	not applicable	Assay32	proteomic profiling by mass spectrometry	1	Fusion_171003_107.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	32	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample33	Escherichia coli	not applicable	not applicable	1	not applicable	Assay33	proteomic profiling by mass spectrometry	1	Fusion_171003_69.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	33	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample34	Escherichia coli	not applicable	not applicable	1	not applicable	Assay34	proteomic profiling by mass spectrometry	1	Fusion_171003_102.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	34	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample35	Escherichia coli	not applicable	not applicable	1	not applicable	Assay35	proteomic profiling by mass spectrometry	1	Fusion_171003_119.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	35	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample36	Escherichia coli	not applicable	not applicable	1	not applicable	Assay36	proteomic profiling by mass spectrometry	1	Fusion_171003_106.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	36	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample37	Escherichia coli	not applicable	not applicable	1	not applicable	Assay37	proteomic profiling by mass spectrometry	1	Fusion_171003_98.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	37	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample38	Escherichia coli	not applicable	not applicable	1	not applicable	Assay38	proteomic profiling by mass spectrometry	1	Fusion_171003_99.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	38	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample39	Escherichia coli	not applicable	not applicable	1	not applicable	Assay39	proteomic profiling by mass spectrometry	1	Fusion_171003_117.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	39	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
Sample40	Escherichia coli	not applicable	not applicable	1	not applicable	Assay40	proteomic profiling by mass spectrometry	1	Fusion_171003_103.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion etd;AC=MS:1002417	NT=trypsin;AC=MS:1001251	NT=TMT6plex	40	HCD	5 ppm	0.6 Da	NT=Methionine oxidation; NT=Cysteine methylthiolation; NT=TMT-6 on lysine and peptide N-termini
