source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample_1	Mus musculus	macrophage	macrophage	1	not applicable	not applicable	not applicable	not applicable	Proteomic analysis of ConcanamycinA-treated macrophages that have phagocytosed SILAC-bacteria	proteomic profiling by mass spectrometry	1	jg210713_02.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=SILAC	1	NT=collision-induced dissociation;AC=MS:1000133	not available	20 ppm	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_2	Mus musculus	macrophage	macrophage	2	not applicable	not applicable	not applicable	not applicable	Proteomic analysis of ConcanamycinA-treated macrophages that have phagocytosed SILAC-bacteria	proteomic profiling by mass spectrometry	1	jg210713_01.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=SILAC	1	NT=collision-induced dissociation;AC=MS:1000133	not available	20 ppm	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_3	Mus musculus	macrophage	macrophage	3	not applicable	not applicable	not applicable	not applicable	Proteomic analysis of ConcanamycinA-treated macrophages that have phagocytosed SILAC-bacteria	proteomic profiling by mass spectrometry	1	jg210713_06.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=SILAC	1	NT=collision-induced dissociation;AC=MS:1000133	not available	20 ppm	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_4	Mus musculus	macrophage	macrophage	1	not applicable	not applicable	not applicable	not applicable	Proteomic analysis of ConcanamycinA-treated macrophages that have phagocytosed SILAC-bacteria	proteomic profiling by mass spectrometry	2	jg210713_04.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=SILAC	2	NT=collision-induced dissociation;AC=MS:1000133	not available	20 ppm	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_5	Mus musculus	macrophage	macrophage	2	not applicable	not applicable	not applicable	not applicable	Proteomic analysis of ConcanamycinA-treated macrophages that have phagocytosed SILAC-bacteria	proteomic profiling by mass spectrometry	2	jg210713_03.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=SILAC	2	NT=collision-induced dissociation;AC=MS:1000133	not available	20 ppm	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_6	Mus musculus	macrophage	macrophage	3	not applicable	not applicable	not applicable	not applicable	Proteomic analysis of ConcanamycinA-treated macrophages that have phagocytosed SILAC-bacteria	proteomic profiling by mass spectrometry	2	jg210713_05.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=SILAC	2	NT=collision-induced dissociation;AC=MS:1000133	not available	20 ppm	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
