source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_M_2	Staphylococcus aureus	Macrophage	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_M_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_M_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_T_1	Staphylococcus aureus	Macrophage	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_T_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_T_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_PBS_2	Staphylococcus aureus	Macrophage	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_PBS_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_PBS_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_PA_PBS_1	Staphylococcus aureus	Macrophage	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_PA_PBS_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_PA_PBS_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_T_2	Staphylococcus aureus	Macrophage	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_T_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_T_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_M_1	Staphylococcus aureus	Macrophage	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_M_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_M_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_PA_PBS_2	Staphylococcus aureus	Macrophage	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_PA_PBS_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_PA_PBS_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_M_1	Staphylococcus aureus	Macrophage	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_M_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_SA_M_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_PBS_1	Staphylococcus aureus	Macrophage	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_PBS_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_PBS_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_M_2	Staphylococcus aureus	Macrophage	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_M_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20260117_astral_zoom_TWOcolumn_1114ES906_23min_200ng_ZLQ_WJ_P_MRSA_M_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
