source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell line]	characteristics[age]	characteristics[sex]	characteristics[individual]	characteristics[developmental stage]	characteristics[material type]	characteristics[biological replicate]	characteristics[immunopeptidome enrichment method]	characteristics[mhc protein complex]	characteristics[mhc typing]	characteristics[antibody enrichment]	assay name	technology type	comment[data file]	comment[technical replicate]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms min mz]	comment[ms max mz]	comment[ms min charge]	comment[ms max charge]	comment[ms2 mass analyzer]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[source name]
AB12	Mus musculus	ascitic fluid	mesothelioma	AB12	not available	female	AB12	not available	cell line	1	immunoaffinity purification	MHC class I protein complex	H2-Kd;H2-Dd	34-1-2S (anti-mouse H-2K/H-2D class I)	Sara_20200616_Ligandome_Ab12_200528_S1_R1	proteomic profiling by mass spectrometry	Sara_20200616_Ligandome_Abl2_200528_S1_R1_10ul_Slot2-15_20-06-16_1683.d	1	NT=timsTOF Pro;AC=MS:1003005	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere			20 ppm	0.02 Da	300m/z	1100m/z	2	4	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	AB12
AB12	Mus musculus	ascitic fluid	mesothelioma	AB12	not available	female	AB12	not available	cell line	1	immunoaffinity purification	MHC class I protein complex	H2-Kd;H2-Dd	34-1-2S (anti-mouse H-2K/H-2D class I)	Sara_20200616_Ligandome_Ab12_200528_S1_R2	proteomic profiling by mass spectrometry	Sara_20200616_Ligandome_Abl2_200528_S1_R2_10ul_Slot2-16_20-06-16_1686.d	2	NT=timsTOF Pro;AC=MS:1003005	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere			20 ppm	0.02 Da	300m/z	1100m/z	2	4	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	AB12
AB12	Mus musculus	ascitic fluid	mesothelioma	AB12	not available	female	AB12	not available	cell line	2	immunoaffinity purification	MHC class I protein complex	H2-Kd;H2-Dd	34-1-2S (anti-mouse H-2K/H-2D class I)	Sara_20200616_Ligandome_Ab12_200604_S2_R1	proteomic profiling by mass spectrometry	Sara_20200616_Ligandome_Abl2_200604_S2_R1_10ul_Slot2-17_20-06-17_1689.d	1	NT=timsTOF Pro;AC=MS:1003005	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere			20 ppm	0.02 Da	300m/z	1100m/z	2	4	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	AB12
AB12	Mus musculus	ascitic fluid	mesothelioma	AB12	not available	female	AB12	not available	cell line	2	immunoaffinity purification	MHC class I protein complex	H2-Kd;H2-Dd	34-1-2S (anti-mouse H-2K/H-2D class I)	Sara_20200616_Ligandome_Ab12_200604_S2_R2	proteomic profiling by mass spectrometry	Sara_20200616_Ligandome_Abl2_200604_S2_R2_10ul_Slot2-18_20-06-17_1692.d	2	NT=timsTOF Pro;AC=MS:1003005	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere			20 ppm	0.02 Da	300m/z	1100m/z	2	4	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=vertebrates;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	AB12
