source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20200215_NTUKYLo_4G1_Rlp7__1_	Saccharomyces cerevisiae	Not available	1	20200215_NTUKYLo_4G1_Rlp7__1_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20200215_NTUKYLo_4G1_Rlp7__1_.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20200117_NTUKYLo_WT_Nsa1__1_	Saccharomyces cerevisiae	Not available	1	20200117_NTUKYLo_WT_Nsa1__1_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20200117_NTUKYLo_WT_Nsa1__1_.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20200310_NTUKYLo_WT_Rlp7__2_	Saccharomyces cerevisiae	Not available	1	20200310_NTUKYLo_WT_Rlp7__2_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20200310_NTUKYLo_WT_Rlp7__2_.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20220307_NTUKYLo_Nsa1_1d__3_	Saccharomyces cerevisiae	Not available	1	20220307_NTUKYLo_Nsa1_1d__3_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20220307_NTUKYLo_Nsa1_1d__3_.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20200215_NTUKYLo_WT_Rlp7__1_	Saccharomyces cerevisiae	Not available	1	20200215_NTUKYLo_WT_Rlp7__1_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20200215_NTUKYLo_WT_Rlp7__1_.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20220307_NTUKYLo_Rlp7_WT__3_	Saccharomyces cerevisiae	Not available	1	20220307_NTUKYLo_Rlp7_WT__3_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20220307_NTUKYLo_Rlp7_WT__3_.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20200310_NTUKYLo_4G1_Rlp7__2_	Saccharomyces cerevisiae	Not available	1	20200310_NTUKYLo_4G1_Rlp7__2_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20200310_NTUKYLo_4G1_Rlp7__2_.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20200215_NTUKYLo_WT_Nsa1__2_	Saccharomyces cerevisiae	Not available	1	20200215_NTUKYLo_WT_Nsa1__2_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20200215_NTUKYLo_WT_Nsa1__2_.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20200215_NTUKYLo_4G1_Nsa1__2_	Saccharomyces cerevisiae	Not available	1	20200215_NTUKYLo_4G1_Nsa1__2_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20200215_NTUKYLo_4G1_Nsa1__2_.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20220307_NTUKYLo_Rlp7_1d__3_	Saccharomyces cerevisiae	Not available	1	20220307_NTUKYLo_Rlp7_1d__3_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20220307_NTUKYLo_Rlp7_1d__3_.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
