source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
MG1655_WT1_1	Escherichia coli	not available	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	20171107_emmw_UPEC_mg1665O_WT1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	20 ppm	4.5 ppm	NT=carbamidomethylation of cysteines; NT=oxidation of methionines; NT=protein N-terminal acetylation
CFT073_FurRhyB3_1	Escherichia coli	not available	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	20171107_emmw_UPEC_cftO_FurRhyB3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	20 ppm	4.5 ppm	NT=carbamidomethylation of cysteines; NT=oxidation of methionines; NT=protein N-terminal acetylation
MG1655_FurRhyB3_1	Escherichia coli	not available	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	20171107_emmw_UPEC_mg1655-O_FurRhyB3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	20 ppm	4.5 ppm	NT=carbamidomethylation of cysteines; NT=oxidation of methionines; NT=protein N-terminal acetylation
CFT073_WT1_1	Escherichia coli	not available	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	20171107_emmw_UPEC_cft-O_WT1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	20 ppm	4.5 ppm	NT=carbamidomethylation of cysteines; NT=oxidation of methionines; NT=protein N-terminal acetylation
CFT073_FurRhyB1_1	Escherichia coli	not available	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	20171107_emmw_UPEC_cftO_FurRhyB1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	20 ppm	4.5 ppm	NT=carbamidomethylation of cysteines; NT=oxidation of methionines; NT=protein N-terminal acetylation
CFT073_WT3_1	Escherichia coli	not available	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	20171107_emmw_UPEC_cft-O_WT3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	20 ppm	4.5 ppm	NT=carbamidomethylation of cysteines; NT=oxidation of methionines; NT=protein N-terminal acetylation
CFT073_Fur2_1	Escherichia coli	not available	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	20171107_emmw_UPEC_cft-O_Fur2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	20 ppm	4.5 ppm	NT=carbamidomethylation of cysteines; NT=oxidation of methionines; NT=protein N-terminal acetylation
MG1655_WT2_1	Escherichia coli	not available	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	20171107_emmw_UPEC_mg1655-O_WT2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	20 ppm	4.5 ppm	NT=carbamidomethylation of cysteines; NT=oxidation of methionines; NT=protein N-terminal acetylation
MG1655_RhyB2_1	Escherichia coli	not available	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	20171107_emmw_UPEC_mg1655O_RhyB2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	20 ppm	4.5 ppm	NT=carbamidomethylation of cysteines; NT=oxidation of methionines; NT=protein N-terminal acetylation
CFT073_FurRhyB3_2	Escherichia coli	not available	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	20171107_emmw_UPEC_cft-O_FurRhyB3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	20 ppm	4.5 ppm	NT=carbamidomethylation of cysteines; NT=oxidation of methionines; NT=protein N-terminal acetylation
