source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20211115_LFeltri_BioID_AP_A_3_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	Rattus norvegicus	Cell culture	not available	not available	1	20211115_LFeltri_BioID_AP_A_3_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20211115_LFeltri_BioID_AP_A_3_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Cell culture
20211115_LFeltri_BioID_AP_B_2_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	Rattus norvegicus	Cell culture	not available	not available	1	20211115_LFeltri_BioID_AP_B_2_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20211115_LFeltri_BioID_AP_B_2_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Cell culture
20211115_LFeltri_BioID_AP_B_1_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	Rattus norvegicus	Cell culture	not available	not available	1	20211115_LFeltri_BioID_AP_B_1_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20211115_LFeltri_BioID_AP_B_1_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Cell culture
20211115_LFeltri_BioID_AP_B_4_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	Rattus norvegicus	Cell culture	not available	not available	1	20211115_LFeltri_BioID_AP_B_4_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20211115_LFeltri_BioID_AP_B_4_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Cell culture
20211115_LFeltri_BioID_AP_B_3_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	Rattus norvegicus	Cell culture	not available	not available	1	20211115_LFeltri_BioID_AP_B_3_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20211115_LFeltri_BioID_AP_B_3_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Cell culture
20210917_Bio1014_05_120K_clm187_WC18_65cm_HCD_OT_AGtrap_val50_11to32B_180m_1ul_01	Rattus norvegicus	Cell culture	not available	not available	1	20210917_Bio1014_05_120K_clm187_WC18_65cm_HCD_OT_AGtrap_val50_11to32B_180m_1ul_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210917_Bio1014_05_120K_clm187_WC18_65cm_HCD_OT_AGtrap_val50_11to32B_180m_1ul_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Cell culture
20211115_LFeltri_BioID_AP_B_6_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	Rattus norvegicus	Cell culture	not available	not available	1	20211115_LFeltri_BioID_AP_B_6_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20211115_LFeltri_BioID_AP_B_6_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Cell culture
20211115_LFeltri_BioID_AP_B_5_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	Rattus norvegicus	Cell culture	not available	not available	1	20211115_LFeltri_BioID_AP_B_5_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20211115_LFeltri_BioID_AP_B_5_120k_clm190_WC18_65cm_HCD_IT_AGtrap_val50_180min_8ul_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Cell culture
20210917_Bio1014_06_120K_clm187_WC18_65cm_HCD_OT_AGtrap_val50_11to32B_180m_1ul_01	Rattus norvegicus	Cell culture	not available	not available	1	20210917_Bio1014_06_120K_clm187_WC18_65cm_HCD_OT_AGtrap_val50_11to32B_180m_1ul_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210917_Bio1014_06_120K_clm187_WC18_65cm_HCD_OT_AGtrap_val50_11to32B_180m_1ul_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Cell culture
20210917_Bio1014_03_120K_clm187_WC18_65cm_HCD_OT_AGtrap_val50_11to32B_180m_1ul_01	Rattus norvegicus	Cell culture	not available	not available	1	20210917_Bio1014_03_120K_clm187_WC18_65cm_HCD_OT_AGtrap_val50_11to32B_180m_1ul_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210917_Bio1014_03_120K_clm187_WC18_65cm_HCD_OT_AGtrap_val50_11to32B_180m_1ul_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Cell culture
