source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
PXD040095-Sample-1	Mus musculus	not available	not available	1	IR8_neg_Hypoxia_PROTEOME_240821_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_neg_Hypoxia_PROTEOME_240821_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-2	Mus musculus	not available	not available	1	IR8_neg_Hypoxia_PROTEOME_240821_02	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_neg_Hypoxia_PROTEOME_240821_02.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-3	Mus musculus	not available	not available	1	IR8_neg_Riperfusion_PROTEOME_240821_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_neg_Riperfusion_PROTEOME_240821_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-4	Mus musculus	not available	not available	1	IR8_neg_Riperfusion_PROTEOME_240821_02	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_neg_Riperfusion_PROTEOME_240821_02.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-5	Mus musculus	not available	not available	1	IR8_neg_T0_PROTEOME_240821_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_neg_T0_PROTEOME_240821_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-6	Mus musculus	not available	not available	1	IR8_neg_T0_PROTEOME_240821_02	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_neg_T0_PROTEOME_240821_02.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-7	Mus musculus	not available	not available	1	IR8_pcyox_Hypoxia_PROTEOME_240821_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_pcyox_Hypoxia_PROTEOME_240821_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-8	Mus musculus	not available	not available	1	IR8_pcyox_Hypoxia_PROTEOME_240821_02	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_pcyox_Hypoxia_PROTEOME_240821_02.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-9	Mus musculus	not available	not available	1	IR8_pcyox_Riperfusion_PROTEOME_240821_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_pcyox_Riperfusion_PROTEOME_240821_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-10	Mus musculus	not available	not available	1	IR8_pcyox_Riperfusion_PROTEOME_240821_02	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_pcyox_Riperfusion_PROTEOME_240821_02.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-11	Mus musculus	not available	not available	1	IR8_pcyox_T0_PROTEOME_240821_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_pcyox_T0_PROTEOME_240821_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-12	Mus musculus	not available	not available	1	IR8_pcyox_T0_PROTEOME_240821_02	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR8_pcyox_T0_PROTEOME_240821_02.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-13	Mus musculus	not available	not available	1	IR9_neg_Hypoxia_PROTEOME_240821_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR9_neg_Hypoxia_PROTEOME_240821_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-14	Mus musculus	not available	not available	1	IR9_neg_Hypoxia_PROTEOME_240821_02	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR9_neg_Hypoxia_PROTEOME_240821_02.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-15	Mus musculus	not available	not available	1	IR9_neg_Riperfusion_PROTEOME_240821_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR9_neg_Riperfusion_PROTEOME_240821_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-16	Mus musculus	not available	not available	1	IR9_neg_Riperfusion_PROTEOME_240821_02	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR9_neg_Riperfusion_PROTEOME_240821_02.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-17	Mus musculus	not available	not available	1	IR9_neg_T0_PROTEOME_240821_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR9_neg_T0_PROTEOME_240821_01.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD040095-Sample-18	Mus musculus	not available	not available	1	IR9_neg_T0_PROTEOME_240821_02	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	IR9_neg_T0_PROTEOME_240821_02.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
