source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
BE_01_GB6.dat	BE_01_GB6.dat	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_01_GB6.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_01_GB6.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_01_GB6	BE_01_GB6	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_01_GB6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_01_GB6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_03_RC3	BE_03_RC3	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_03_RC3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_03_RC3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_04_RC4.dat	BE_04_RC4.dat	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_04_RC4.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_04_RC4.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_04_RC4	BE_04_RC4	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_04_RC4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_04_RC4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_05_GE4.dat	BE_05_GE4.dat	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_05_GE4.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_05_GE4.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_06_RB6.dat	BE_06_RB6.dat	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_06_RB6.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_06_RB6.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_06_RB6	BE_06_RB6	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_06_RB6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_06_RB6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_07_RA3.dat	BE_07_RA3.dat	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_07_RA3.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_07_RA3.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_09_RD3.dat	BE_09_RD3.dat	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_09_RD3.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_09_RD3.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_09_RD3	BE_09_RD3	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_09_RD3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_09_RD3.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_10_RB4.dat	BE_10_RB4.dat	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_10_RB4.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_10_RB4.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_10_RB4	BE_10_RB4	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_10_RB4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_10_RB4.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_11_GC6.dat	BE_11_GC6.dat	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_11_GC6.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_11_GC6.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_11_GC6	BE_11_GC6	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_11_GC6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_11_GC6.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BE_12_GE1.dat	BE_12_GE1.dat	Anaerobic digester metagenome	not available	not applicable	not available	Multi-level_microbial_fingerprinting_in_anaerobic_digestion_reveals_consistent_fingerprinting_profiles	not available	not available	not available	not available	not available	not available	1	BE_12_GE1.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	BE_12_GE1.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
