source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
_FUNC002.IDX	FUNC002.IDX	Rhizosphere soil bacteria ensemble	soil	not applicable	not available	Metaproteomic_datasets_of_wheat_rhizosphere_from_saline_and_non-saline_soils	rhizosphere soil	rhizosphere soil	not available	not available	not available	not available	rhizosphere microbiome	1	_FUNC002.IDX	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	_FUNC002.IDX	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
_FUNC002.STS	FUNC002.STS	Rhizosphere soil bacteria ensemble	soil	not applicable	not available	Metaproteomic_datasets_of_wheat_rhizosphere_from_saline_and_non-saline_soils	rhizosphere soil	rhizosphere soil	not available	not available	not available	not available	rhizosphere microbiome	1	_FUNC002.STS	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	_FUNC002.STS	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
_FUNC003.DAT	FUNC003.DAT	Rhizosphere soil bacteria ensemble	soil	not applicable	not available	Metaproteomic_datasets_of_wheat_rhizosphere_from_saline_and_non-saline_soils	rhizosphere soil	rhizosphere soil	not available	not available	not available	not available	rhizosphere microbiome	1	_FUNC003.DAT	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	_FUNC003.DAT	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
_FUNC003.IDX	FUNC003.IDX	Rhizosphere soil bacteria ensemble	soil	not applicable	not available	Metaproteomic_datasets_of_wheat_rhizosphere_from_saline_and_non-saline_soils	rhizosphere soil	rhizosphere soil	not available	not available	not available	not available	rhizosphere microbiome	1	_FUNC003.IDX	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	_FUNC003.IDX	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
_FUNC003.STS	FUNC003.STS	Rhizosphere soil bacteria ensemble	soil	not applicable	not available	Metaproteomic_datasets_of_wheat_rhizosphere_from_saline_and_non-saline_soils	rhizosphere soil	rhizosphere soil	not available	not available	not available	not available	rhizosphere microbiome	1	_FUNC003.STS	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	_FUNC003.STS	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
_FUNC004.DAT	FUNC004.DAT	Rhizosphere soil bacteria ensemble	soil	not applicable	not available	Metaproteomic_datasets_of_wheat_rhizosphere_from_saline_and_non-saline_soils	rhizosphere soil	rhizosphere soil	not available	not available	not available	not available	rhizosphere microbiome	1	_FUNC004.DAT	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	_FUNC004.DAT	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
_FUNC004.IDX	FUNC004.IDX	Rhizosphere soil bacteria ensemble	soil	not applicable	not available	Metaproteomic_datasets_of_wheat_rhizosphere_from_saline_and_non-saline_soils	rhizosphere soil	rhizosphere soil	not available	not available	not available	not available	rhizosphere microbiome	1	_FUNC004.IDX	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	_FUNC004.IDX	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
_FUNCTNS.INF	FUNCTNS.INF	Rhizosphere soil bacteria ensemble	soil	not applicable	not available	Metaproteomic_datasets_of_wheat_rhizosphere_from_saline_and_non-saline_soils	rhizosphere soil	rhizosphere soil	not available	not available	not available	not available	rhizosphere microbiome	1	_FUNCTNS.INF	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	_FUNCTNS.INF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
_HISTORY.INF	HISTORY.INF	Rhizosphere soil bacteria ensemble	soil	not applicable	not available	Metaproteomic_datasets_of_wheat_rhizosphere_from_saline_and_non-saline_soils	rhizosphere soil	rhizosphere soil	not available	not available	not available	not available	rhizosphere microbiome	1	_HISTORY.INF	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	_HISTORY.INF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
_INLET.INF	INLET.INF	Rhizosphere soil bacteria ensemble	soil	not applicable	not available	Metaproteomic_datasets_of_wheat_rhizosphere_from_saline_and_non-saline_soils	rhizosphere soil	rhizosphere soil	not available	not available	not available	not available	rhizosphere microbiome	1	_INLET.INF	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Synapt MS;AC=MS:1001782	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	_INLET.INF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
