source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
HFX22-1249_Lallai_THC_12	Rattus norvegicus	Choroid plexus epithelial cell	not available	not available	1	HFX22-1249_Lallai_THC_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	HFX22-1249_Lallai_THC_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Choroid plexus epithelial cell
HFX21-3406_Lallai_yapvl_thc_3	Rattus norvegicus	Choroid plexus epithelial cell	not available	not available	1	HFX21-3406_Lallai_yapvl_thc_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	HFX21-3406_Lallai_yapvl_thc_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Choroid plexus epithelial cell
HFX22-1253_Lallai_THC_16	Rattus norvegicus	Choroid plexus epithelial cell	not available	not available	1	HFX22-1253_Lallai_THC_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	HFX22-1253_Lallai_THC_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Choroid plexus epithelial cell
HFX21-3350_Lallai_ypcvl_veh_4	Rattus norvegicus	Choroid plexus epithelial cell	not available	not available	1	HFX21-3350_Lallai_ypcvl_veh_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	HFX21-3350_Lallai_ypcvl_veh_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Choroid plexus epithelial cell
HFX22-1273_Lallai_THC_14	Rattus norvegicus	Choroid plexus epithelial cell	not available	not available	1	HFX22-1273_Lallai_THC_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	HFX22-1273_Lallai_THC_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Choroid plexus epithelial cell
HFX22-1225_Lallai_THC_15	Rattus norvegicus	Choroid plexus epithelial cell	not available	not available	1	HFX22-1225_Lallai_THC_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	HFX22-1225_Lallai_THC_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Choroid plexus epithelial cell
HFX22-1257_Lallai_THC_11	Rattus norvegicus	Choroid plexus epithelial cell	not available	not available	1	HFX22-1257_Lallai_THC_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	HFX22-1257_Lallai_THC_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Choroid plexus epithelial cell
HFX22-1261_Lallai_VEH_12	Rattus norvegicus	Choroid plexus epithelial cell	not available	not available	1	HFX22-1261_Lallai_VEH_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	HFX22-1261_Lallai_VEH_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Choroid plexus epithelial cell
HFX21-3374_Lallai_ypcvl_vel_6	Rattus norvegicus	Choroid plexus epithelial cell	not available	not available	1	HFX21-3374_Lallai_ypcvl_vel_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	HFX21-3374_Lallai_ypcvl_vel_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Choroid plexus epithelial cell
HFX22-1229_Lallai_VEH_15	Rattus norvegicus	Choroid plexus epithelial cell	not available	not available	1	HFX22-1229_Lallai_VEH_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	1	1	HFX22-1229_Lallai_VEH_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Choroid plexus epithelial cell
