source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f021	Mus musculus	Liver	not available	not available	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f021	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Liver
20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f018	Mus musculus	Liver	not available	not available	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f018	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f018.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Liver
20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f002	Mus musculus	Liver	not available	not available	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f002	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f002.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Liver
20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f017	Mus musculus	Liver	not available	not available	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f017	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f017.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Liver
20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f007	Mus musculus	Liver	not available	not available	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f007	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f007.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Liver
20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f004	Mus musculus	Liver	not available	not available	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f004	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f004.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Liver
20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f020	Mus musculus	Liver	not available	not available	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f020	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f020.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Liver
20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f009	Mus musculus	Liver	not available	not available	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f009	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f009.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Liver
20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f015	Mus musculus	Liver	not available	not available	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f015	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f015.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Liver
20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f008	Mus musculus	Liver	not available	not available	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f008	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20240919_SEL_LU_SA_MAB_Y70_231023_SICyLIA-TMT_f008.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Liver
