source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2017_October_18_UWPRQE_mesocosm_105.pep.xml	2017_October_18_UWPRQE_mesocosm_105.pep.xml	Phytoplankton environmental sample	sea water	not applicable	not available	Southern_ocean_mesocosm_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	2017_October_18_UWPRQE_mesocosm_105.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2017_October_18_UWPRQE_mesocosm_105.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
2017_October_18_UWPRQE_mesocosm_105	2017_October_18_UWPRQE_mesocosm_105	Phytoplankton environmental sample	sea water	not applicable	not available	Southern_ocean_mesocosm_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	2017_October_18_UWPRQE_mesocosm_105	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2017_October_18_UWPRQE_mesocosm_105.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
2017_October_18_UWPRQE_mesocosm_106.pep.xml	2017_October_18_UWPRQE_mesocosm_106.pep.xml	Phytoplankton environmental sample	sea water	not applicable	not available	Southern_ocean_mesocosm_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	2017_October_18_UWPRQE_mesocosm_106.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2017_October_18_UWPRQE_mesocosm_106.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
2017_October_18_UWPRQE_mesocosm_106	2017_October_18_UWPRQE_mesocosm_106	Phytoplankton environmental sample	sea water	not applicable	not available	Southern_ocean_mesocosm_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	2017_October_18_UWPRQE_mesocosm_106	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2017_October_18_UWPRQE_mesocosm_106.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
2017_October_18_UWPRQE_mesocosm_107.pep.xml	2017_October_18_UWPRQE_mesocosm_107.pep.xml	Phytoplankton environmental sample	sea water	not applicable	not available	Southern_ocean_mesocosm_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	2017_October_18_UWPRQE_mesocosm_107.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2017_October_18_UWPRQE_mesocosm_107.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
2017_October_18_UWPRQE_mesocosm_107	2017_October_18_UWPRQE_mesocosm_107	Phytoplankton environmental sample	sea water	not applicable	not available	Southern_ocean_mesocosm_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	2017_October_18_UWPRQE_mesocosm_107	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2017_October_18_UWPRQE_mesocosm_107.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
2017_October_18_UWPRQE_mesocosm_109.pep.xml	2017_October_18_UWPRQE_mesocosm_109.pep.xml	Phytoplankton environmental sample	sea water	not applicable	not available	Southern_ocean_mesocosm_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	2017_October_18_UWPRQE_mesocosm_109.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2017_October_18_UWPRQE_mesocosm_109.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
2017_October_18_UWPRQE_mesocosm_109	2017_October_18_UWPRQE_mesocosm_109	Phytoplankton environmental sample	sea water	not applicable	not available	Southern_ocean_mesocosm_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	2017_October_18_UWPRQE_mesocosm_109	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2017_October_18_UWPRQE_mesocosm_109.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
2017_October_18_UWPRQE_mesocosm_110.pep.xml	2017_October_18_UWPRQE_mesocosm_110.pep.xml	Phytoplankton environmental sample	sea water	not applicable	not available	Southern_ocean_mesocosm_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	2017_October_18_UWPRQE_mesocosm_110.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2017_October_18_UWPRQE_mesocosm_110.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
2017_October_18_UWPRQE_mesocosm_110	2017_October_18_UWPRQE_mesocosm_110	Phytoplankton environmental sample	sea water	not applicable	not available	Southern_ocean_mesocosm_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	2017_October_18_UWPRQE_mesocosm_110	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2017_October_18_UWPRQE_mesocosm_110.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
