source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20141119_AlCH_3D8_20_2h_n5_3_1232	Francisella tularensis	Not available	1	20141119_AlCH_3D8_20_2h_n5_3_1232	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20141119_AlCH_3D8_20_2h_n5_3_1232.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20141119_AlCH_3D8_20_2h_n3_1_1206	Francisella tularensis	Not available	1	20141119_AlCH_3D8_20_2h_n3_1_1206	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20141119_AlCH_3D8_20_2h_n3_1_1206.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20141119_AlCH_3D8_20_2h_n5_2_1231	Francisella tularensis	Not available	1	20141119_AlCH_3D8_20_2h_n5_2_1231	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20141119_AlCH_3D8_20_2h_n5_2_1231.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20141119_AlCH_1WT_20_2h_n5_1_1224	Francisella tularensis	Not available	1	20141119_AlCH_1WT_20_2h_n5_1_1224	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20141119_AlCH_1WT_20_2h_n5_1_1224.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20141119_AlCH_3D8_20_2h_n4_2_1219	Francisella tularensis	Not available	1	20141119_AlCH_3D8_20_2h_n4_2_1219	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20141119_AlCH_3D8_20_2h_n4_2_1219.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20141119_AlCH_3D8_20_2h_n3_3_1208	Francisella tularensis	Not available	1	20141119_AlCH_3D8_20_2h_n3_3_1208	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20141119_AlCH_3D8_20_2h_n3_3_1208.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20141119_AlCH_1WT_20_2h_n5_3_1226	Francisella tularensis	Not available	1	20141119_AlCH_1WT_20_2h_n5_3_1226	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20141119_AlCH_1WT_20_2h_n5_3_1226.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20141119_AlCH_1WT_20_2h_n3_3_1202	Francisella tularensis	Not available	1	20141119_AlCH_1WT_20_2h_n3_3_1202	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20141119_AlCH_1WT_20_2h_n3_3_1202.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20141119_AlCH_1WT_20_2h_n5_2_1225	Francisella tularensis	Not available	1	20141119_AlCH_1WT_20_2h_n5_2_1225	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20141119_AlCH_1WT_20_2h_n5_2_1225.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20141119_AlCH_1WT_20_2h_n3_2_1201	Francisella tularensis	Not available	1	20141119_AlCH_1WT_20_2h_n3_2_1201	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20141119_AlCH_1WT_20_2h_n3_2_1201.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
20141119_AlCH_3D8_20_2h_n3_2_1207	Francisella tularensis	Not available	1	20141119_AlCH_3D8_20_2h_n3_2_1207	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20141119_AlCH_3D8_20_2h_n3_2_1207.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
