source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
140907_tricho_2	140907_tricho_2	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_3.mzid_140907_tricho_3	140907_tricho_3.mzid_140907_tricho_3	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_3.mzid_140907_tricho_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_3.mzid_140907_tricho_3.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_3	140907_tricho_3	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_4.mzid_140907_tricho_4	140907_tricho_4.mzid_140907_tricho_4	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_4.mzid_140907_tricho_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_4.mzid_140907_tricho_4.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_4	140907_tricho_4	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_5.mzid_140907_tricho_5	140907_tricho_5.mzid_140907_tricho_5	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_5.mzid_140907_tricho_5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_5.mzid_140907_tricho_5.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_5	140907_tricho_5	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_6.mzid_140907_tricho_6	140907_tricho_6.mzid_140907_tricho_6	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_6.mzid_140907_tricho_6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_6.mzid_140907_tricho_6.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_6	140907_tricho_6	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_7.mzid_140907_tricho_7	140907_tricho_7.mzid_140907_tricho_7	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_7.mzid_140907_tricho_7	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_7.mzid_140907_tricho_7.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_7	140907_tricho_7	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_7	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_8.mzid_140907_tricho_8	140907_tricho_8.mzid_140907_tricho_8	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_8.mzid_140907_tricho_8	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_8.mzid_140907_tricho_8.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_8	140907_tricho_8	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_8	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_9.mzid_140907_tricho_9	140907_tricho_9.mzid_140907_tricho_9	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_9.mzid_140907_tricho_9	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_9.mzid_140907_tricho_9.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140907_tricho_9	140907_tricho_9	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140907_tricho_9	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140907_tricho_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_13.mzid_140912_tricho_13	140912_tricho_13.mzid_140912_tricho_13	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_13.mzid_140912_tricho_13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_13.mzid_140912_tricho_13.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_13	140912_tricho_13	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_14.mzid_140912_tricho_14	140912_tricho_14.mzid_140912_tricho_14	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_14.mzid_140912_tricho_14	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_14.mzid_140912_tricho_14.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_14	140912_tricho_14	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_14	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
140912_tricho_15.mzid_140912_tricho_15	140912_tricho_15.mzid_140912_tricho_15	Trichodesmium erythraeum ims101	Photosynthetic cell	not applicable	Disease free	Trichodesmium_LC-MSMS_iron_and_phosphorous_co-limitation_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	140912_tricho_15.mzid_140912_tricho_15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	140912_tricho_15.mzid_140912_tricho_15.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
