source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
14RDCpool7E11G5	Roseobacter denitrificans)	not available	not applicable	not available	1	14RDCpool7E11G5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=TMPP-Ac;AC=UNIMOD:827;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	14RDCpool7E11G5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000364/14RDCpool7E11G5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
20RDEpool7E11G5	Roseobacter denitrificans)	not available	not applicable	not available	1	20RDEpool7E11G5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=TMPP-Ac;AC=UNIMOD:827;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	20RDEpool7E11G5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000364/20RDEpool7E11G5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
9RDTpool7avtbilles	Roseobacter denitrificans)	not available	not applicable	not available	1	9RDTpool7avtbilles	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=TMPP-Ac;AC=UNIMOD:827;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	9RDTpool7avtbilles.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000364/9RDTpool7avtbilles.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
21RDEpool7avtbilles	Roseobacter denitrificans)	not available	not applicable	not available	1	21RDEpool7avtbilles	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=TMPP-Ac;AC=UNIMOD:827;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	21RDEpool7avtbilles.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000364/21RDEpool7avtbilles.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
13RDCpool7E11G5	Roseobacter denitrificans)	not available	not applicable	not available	1	13RDCpool7E11G5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=TMPP-Ac;AC=UNIMOD:827;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	13RDCpool7E11G5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000364/13RDCpool7E11G5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
2RDTpool7E11G5	Roseobacter denitrificans)	not available	not applicable	not available	1	2RDTpool7E11G5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=TMPP-Ac;AC=UNIMOD:827;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	2RDTpool7E11G5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000364/2RDTpool7E11G5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
15RDCpool7avtbilles	Roseobacter denitrificans)	not available	not applicable	not available	1	15RDCpool7avtbilles	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=TMPP-Ac;AC=UNIMOD:827;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	15RDCpool7avtbilles.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000364/15RDCpool7avtbilles.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
1RDTpool7E11G5	Roseobacter denitrificans)	not available	not applicable	not available	1	1RDTpool7E11G5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=TMPP-Ac;AC=UNIMOD:827;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	1RDTpool7E11G5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000364/1RDTpool7E11G5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
19RDEpool7E11G5	Roseobacter denitrificans)	not available	not applicable	not available	1	19RDEpool7E11G5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=TMPP-Ac;AC=UNIMOD:827;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	19RDEpool7E11G5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000364/19RDEpool7E11G5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
