source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
2C_corn_1500ng.msf	2C_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	2C_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2C_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2C_corn_1500ng	2C_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	2C_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2C_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
3P2A_corn_1500ng.msf	3P2A_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	3P2A_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	3P2A_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
3P2A_corn_1500ng	3P2A_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	3P2A_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	3P2A_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
3P2B_corn_1500ng.msf	3P2B_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	3P2B_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	3P2B_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
3P2B_corn_1500ng	3P2B_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	3P2B_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	3P2B_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
3P2C_corn_1500ng.msf	3P2C_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	3P2C_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	3P2C_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
3P2C_corn_1500ng	3P2C_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	3P2C_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	3P2C_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
4P2B_corn_1500ng.msf	4P2B_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	4P2B_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	4P2B_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
4P2B_corn_1500ng	4P2B_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	4P2B_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	4P2B_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
4P2C_corn_1500ng.msf	4P2C_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	4P2C_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	4P2C_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
4P2C_corn_1500ng	4P2C_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	4P2C_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	4P2C_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
5P2A_corn_1500ng.msf	5P2A_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	5P2A_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	5P2A_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
5P2A_corn_1500ng	5P2A_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	5P2A_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	5P2A_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
5P2B_corn_1500ng.msf	5P2B_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	5P2B_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	5P2B_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
5P2B_corn_1500ng	5P2B_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	5P2B_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	5P2B_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
5P2C_corn_1500ng.msf	5P2C_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	5P2C_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	5P2C_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
5P2C_corn_1500ng	5P2C_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	5P2C_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	5P2C_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
6P2A_corn_1500ng.msf	6P2A_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	6P2A_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	6P2A_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
6P2A_corn_1500ng	6P2A_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	6P2A_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	6P2A_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
6P2B_corn_1500ng.msf	6P2B_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	6P2B_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	6P2B_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
6P2B_corn_1500ng	6P2B_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	6P2B_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	6P2B_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
6P2C_corn_1500ng.msf	6P2C_corn_1500ng.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	6P2C_corn_1500ng.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	6P2C_corn_1500ng.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
6P2C_corn_1500ng	6P2C_corn_1500ng	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	6P2C_corn_1500ng	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	6P2C_corn_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
SV009_E1_140min_600ng_Run1.msf	SV009_E1_140min_600ng_Run1.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	SV009_E1_140min_600ng_Run1.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	SV009_E1_140min_600ng_Run1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
SV009_E1_140min_600ng_Run1	SV009_E1_140min_600ng_Run1	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	SV009_E1_140min_600ng_Run1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	SV009_E1_140min_600ng_Run1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
SV009_E2_140min_600ng_Run1.msf	SV009_E2_140min_600ng_Run1.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	SV009_E2_140min_600ng_Run1.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	SV009_E2_140min_600ng_Run1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
SV009_E2_140min_600ng_Run1	SV009_E2_140min_600ng_Run1	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	SV009_E2_140min_600ng_Run1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	SV009_E2_140min_600ng_Run1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
SV009_E3_140min_600ng_Run1.msf	SV009_E3_140min_600ng_Run1.msf	metagenome	not available	not applicable	not available	Optimization_of_protein_extraction_methods_for_root-associated_microbes_in_maize	not available	not available	7.6, 0.1	not available	not available	not available	1	SV009_E3_140min_600ng_Run1.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	SV009_E3_140min_600ng_Run1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
