source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
6TUB128OC_3	Escherichia coli	cell	not available	1	not available	6TUB128OC_3	proteomic profiling by mass spectrometry	1	12_6TUB128OC_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
6TUB165MB3_2	Escherichia coli	cell	not available	1	not available	6TUB165MB3_2	proteomic profiling by mass spectrometry	1	17_6TUB165MB3_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
7TUB165MB_3	Escherichia coli	cell	not available	1	not available	7TUB165MB_3	proteomic profiling by mass spectrometry	1	24_7TUB165MB_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
7TUB165OC_2	Escherichia coli	cell	not available	1	not available	7TUB165OC_2	proteomic profiling by mass spectrometry	1	20_7TUB165OC_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
7TUB165MB_1	Escherichia coli	cell	not available	1	not available	7TUB165MB_1	proteomic profiling by mass spectrometry	1	22_7TUB165MB_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
TUB00_1	Escherichia coli	cell	not available	1	not available	TUB00_1	proteomic profiling by mass spectrometry	1	01_TUB00_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
7TUB165MB_2	Escherichia coli	cell	not available	1	not available	7TUB165MB_2	proteomic profiling by mass spectrometry	1	23_7TUB165MB_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
TUB00_2	Escherichia coli	cell	not available	1	not available	TUB00_2	proteomic profiling by mass spectrometry	1	02_TUB00_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
IndTUB165_2	Escherichia coli	cell	not available	1	not available	IndTUB165_2	proteomic profiling by mass spectrometry	1	05_IndTUB165_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
6TUB165MB3_3	Escherichia coli	cell	not available	1	not available	6TUB165MB3_3	proteomic profiling by mass spectrometry	1	18_6TUB165MB3_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
IndTUB165_3	Escherichia coli	cell	not available	1	not available	IndTUB165_3	proteomic profiling by mass spectrometry	1	06_IndTUB165_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
IndTUB165_1	Escherichia coli	cell	not available	1	not available	IndTUB165_1	proteomic profiling by mass spectrometry	1	04_IndTUB165_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
7TUB165OC_3	Escherichia coli	cell	not available	1	not available	7TUB165OC_3	proteomic profiling by mass spectrometry	1	21_7TUB165OC_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
7TUB165OC_1	Escherichia coli	cell	not available	1	not available	7TUB165OC_1	proteomic profiling by mass spectrometry	1	19_7TUB165OC_1_230201123636.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
6TUB128OC_2	Escherichia coli	cell	not available	1	not available	6TUB128OC_2	proteomic profiling by mass spectrometry	1	11_6TUB128OC_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	3 ppm	0.5 Da	Oxidation (M), Fluorination (W), Carbamidomethylation (C)
