source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
S2-3	Triticum aestivum	Seed	not applicable	Acute leukemia	3	S2-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S2-3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/07/PXD000806/S2-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seed
S2-2	Triticum aestivum	Seed	not applicable	Acute leukemia	2	S2-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S2-2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/07/PXD000806/S2-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seed
S1-2	Triticum aestivum	Seed	not applicable	Acute leukemia	2	S1-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S1-2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/07/PXD000806/S1-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seed
S1-1	Triticum aestivum	Seed	not applicable	Acute leukemia	1	S1-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S1-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/07/PXD000806/S1-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seed
S2-1	Triticum aestivum	Seed	not applicable	Acute leukemia	1	S2-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S2-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/07/PXD000806/S2-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seed
S1-3	Triticum aestivum	Seed	not applicable	Acute leukemia	3	S1-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	S1-3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/07/PXD000806/S1-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Seed
