source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_Lysate_11	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_11	proteomic profiling by mass spectrometry	1	B191105_16_Lumos_AB_DE_165_4pm_dualHCD_ETD_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	11	NT=ETD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_12	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_12	proteomic profiling by mass spectrometry	1	B191108_05_Lumos_AB_DE_165_Ec_dualHCD_UVPD_30ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	12	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_13	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_13	proteomic profiling by mass spectrometry	1	B191108_08_Lumos_AB_DE_165_Ec_dualHCD_UVPD_100ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	13	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_14	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_14	proteomic profiling by mass spectrometry	2	B191108_20_Lumos_AB_DE_165_Ec_dualHCD_UVPD_15ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	14	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_15	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_15	proteomic profiling by mass spectrometry	2	B191108_13_Lumos_AB_DE_165_Ec_dualHCD_EThcD_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	15	NT=EThcD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_16	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_16	proteomic profiling by mass spectrometry	1	B191108_07_Lumos_AB_DE_165_Ec_dualHCD_UVPD_50ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	16	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_17	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_17	proteomic profiling by mass spectrometry	2	B191105_12_Lumos_AB_DE_165_4pm_dualHCD_UVPD_30ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	17	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_18	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_18	proteomic profiling by mass spectrometry	2	B191108_19_Lumos_AB_DE_165_Ec_dualHCD_UVPD_20ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	18	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_19	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_19	proteomic profiling by mass spectrometry	2	B191105_29_Lumos_AB_DE_165_4pm_dualHCD_UVPD_5ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	19	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_20	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_20	proteomic profiling by mass spectrometry	1	B191105_10_Lumos_AB_DE_165_4pm_dualHCD_UVPD_15ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	20	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_21	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_21	proteomic profiling by mass spectrometry	2	B191108_18_Lumos_AB_DE_165_Ec_dualHCD_UVPD_30ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	21	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_22	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_22	proteomic profiling by mass spectrometry	1	B191108_01_Lumos_AB_DE_165_Ec_dualHCD_UVPD_5ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	22	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_23	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_23	proteomic profiling by mass spectrometry	2	B191105_28_Lumos_AB_DE_165_4pm_dualHCD_UVPD_10ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	23	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_24	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_24	proteomic profiling by mass spectrometry	1	B191105_13_Lumos_AB_DE_165_4pm_dualHCD_UVPD_40ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	24	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_25	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_25	proteomic profiling by mass spectrometry	1	B191105_11_Lumos_AB_DE_165_4pm_dualHCD_UVPD_20ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	25	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_26	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_26	proteomic profiling by mass spectrometry	2	B191108_17_Lumos_AB_DE_165_Ec_dualHCD_UVPD_40ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	26	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_27	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_27	proteomic profiling by mass spectrometry	1	B191108_04_Lumos_AB_DE_165_Ec_dualHCD_UVPD_20ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	27	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_28	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_28	proteomic profiling by mass spectrometry	1	B191108_09_Lumos_AB_DE_165_Ec_dualHCD_ETD_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	28	NT=ETD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_29	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_29	proteomic profiling by mass spectrometry	2	B191105_14_Lumos_AB_DE_165_4pm_dualHCD_UVPD_50ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	29	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_30	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_30	proteomic profiling by mass spectrometry	1	B191108_03_Lumos_AB_DE_165_Ec_dualHCD_UVPD_15ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	30	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_31	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_31	proteomic profiling by mass spectrometry	2	B191105_08_Lumos_AB_DE_165_4pm_dualHCD_UVPD_5ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	31	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_32	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_32	proteomic profiling by mass spectrometry	2	B191105_30_Lumos_AB_DE_165_4pm_dualHCD_HCD_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	32	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_33	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_33	proteomic profiling by mass spectrometry	2	B191105_27_Lumos_AB_DE_165_4pm_dualHCD_UVPD_15ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	33	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_34	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_34	proteomic profiling by mass spectrometry	1	B191108_02_Lumos_AB_DE_165_Ec_dualHCD_UVPD_10ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	34	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_35	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_35	proteomic profiling by mass spectrometry	2	B191108_14_Lumos_AB_DE_165_Ec_dualHCD_ETD_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	35	NT=ETD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_36	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_36	proteomic profiling by mass spectrometry	2	B191108_21_Lumos_AB_DE_165_Ec_dualHCD_UVPD_10ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	36	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_37	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_37	proteomic profiling by mass spectrometry	1	B191108_06_Lumos_AB_DE_165_Ec_dualHCD_UVPD_40ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	37	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_38	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_38	proteomic profiling by mass spectrometry	2	B191105_20_Lumos_AB_DE_165_4pm_dualHCD_EThcD_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	38	NT=EThcD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_39	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_39	proteomic profiling by mass spectrometry	2	B191108_15_Lumos_AB_DE_165_Ec_dualHCD_UVPD_100ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	39	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_40	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_40	proteomic profiling by mass spectrometry	1	B191105_17_Lumos_AB_DE_165_4pm_dualHCD_EThcD_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	40	NT=EThcD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_41	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_41	proteomic profiling by mass spectrometry	1	B191105_07_Lumos_AB_DE_165_4pm_dualHCD_HCD_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	41	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_42	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_42	proteomic profiling by mass spectrometry	2	B191105_05_Lumos_AB_DE_165_Ec_dualHCD_HCD_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	42	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_43	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_43	proteomic profiling by mass spectrometry	2	B191105_23_Lumos_AB_DE_165_4pm_dualHCD_UVPD_50ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	43	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_44	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Ecoli_Lysate_44	proteomic profiling by mass spectrometry	1	B191105_15_Lumos_AB_DE_165_4pm_dualHCD_UVPD_100ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	44	NT=UVPD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
