source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[phenotype]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[phenotype]
serum_pregnant_1	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	1	run_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	F0-1-fourth-run-08-24-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_2	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	2	run_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	F0-1-sec-run-08-07-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_3	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	3	run_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	F0-1-third-run-08-16-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_4	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	4	run_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	F0-2-fourth-run-08-24-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_5	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	5	run_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	F0-2-sec-run-08-07-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_6	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	6	run_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	F0-2-third-run-08-16-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_7	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	7	run_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	F1-1-fourth-run-08-24-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_8	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	8	run_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	F1-1-sec-run-08-07-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_9	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	9	run_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	F1-1-third-run-08-16-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_10	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	10	run_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	F1-2-sec-run-08-07-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_11	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	11	run_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	F1-2-third-run-08-16-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_12	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	12	run_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	S0-1-fourth-run-08-24-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
serum_pregnant_13	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood serum;AC=UBERON:0001977	not available	not available	serum_pregnant	13	run_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	350 ppm	1	1	S0-1-third-run-08-16-2012.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	serum_pregnant
