source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample 1	Escherichia coli	not available	not available	1	not available	run 1	proteomic profiling by mass spectrometry	1	Animal_20160329_GB_Collab_Ernest_M1_H_5_160404042941.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 1	Escherichia coli	not available	not available	1	not available	run 2	proteomic profiling by mass spectrometry	2	Animal_20160329_GB_Collab_Ernest_M1_H_3_160406085357.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 1	Escherichia coli	not available	not available	1	not available	run 3	proteomic profiling by mass spectrometry	3	Animal_20160329_GB_Collab_Ernest_M1_H_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 1	Escherichia coli	not available	not available	1	not available	run 4	proteomic profiling by mass spectrometry	4	Animal_20160329_GB_Collab_Ernest_M1_H_2_160406062209.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 1	Escherichia coli	not available	not available	1	not available	run 5	proteomic profiling by mass spectrometry	5	Animal_20160329_GB_Collab_Ernest_M1_H_4_160404015806.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 1	Escherichia coli	not available	not available	1	not available	run 6	proteomic profiling by mass spectrometry	6	Animal_20160329_GB_Collab_Ernest_M1_H_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 1	Escherichia coli	not available	not available	1	not available	run 7	proteomic profiling by mass spectrometry	7	Animal_20160329_GB_Collab_Ernest_M1_H_1_160406035026.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 1	Escherichia coli	not available	not available	1	not available	run 8	proteomic profiling by mass spectrometry	8	Animal_20160329_GB_Collab_Ernest_M1_H_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 2	Escherichia coli	not available	not available	2	not available	run 9	proteomic profiling by mass spectrometry	1	Fozzie_20180208_GB_WTIC_L1-1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 2	Escherichia coli	not available	not available	2	not available	run 10	proteomic profiling by mass spectrometry	2	Fozzie_20180208_GB_WTIC_L1-2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
