source name	characteristics[organism]	characteristics[organism part]	characteristics[sampling site]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[material type]	characteristics[spiked compound]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[gradient length]
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-0-5h_MSG_R01_T0	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	27 NCE	4.5 ppm	20 ppm	1	1	Fig2HeLa-0-5h_MSG_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-0-5h_MSG_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	30 min
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-1-5h_MSG_R01_T0	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	27 NCE	4.5 ppm	20 ppm	1	1	Fig2HeLa-1-5h_MSG_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-1-5h_MSG_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	90 min
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-1h_MSG_R01_T0	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	27 NCE	4.5 ppm	20 ppm	1	1	Fig2HeLa-1h_MSG_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-1h_MSG_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	60 min
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-2h_MSG_R01_T0	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	27 NCE	4.5 ppm	20 ppm	1	1	Fig2HeLa-2h_MSG_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-2h_MSG_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	120 min
PXD005573_HeLa	Homo sapiens	not applicable	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	endocervical adenocarcinoma	adult	30Y6M	female	African American	cell	CT=mixture;CN=iRT kit;CV=Biognosys	1	Fig2HeLa-4h_MSG_R01_T0	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	27 NCE	4.5 ppm	20 ppm	1	1	Fig2HeLa-4h_MSG_R01_T0.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005573/Fig2HeLa-4h_MSG_R01_T0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	240 min
