source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
QE2_S12_JOSE_ON_Negative_3B	Mus musculus	Epithelial cell	not available	not available	1	QE2_S12_JOSE_ON_Negative_3B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S12_JOSE_ON_Negative_3B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE2_S14_JOSE_ON_Positive_2A	Mus musculus	Epithelial cell	not available	not available	1	QE2_S14_JOSE_ON_Positive_2A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S14_JOSE_ON_Positive_2A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE2_S13_JOSE_ON_Positive_1A	Mus musculus	Epithelial cell	not available	not available	1	QE2_S13_JOSE_ON_Positive_1A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S13_JOSE_ON_Positive_1A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE2_S15_JOSE_ON_Positive_3B	Mus musculus	Epithelial cell	not available	not available	1	QE2_S15_JOSE_ON_Positive_3B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S15_JOSE_ON_Positive_3B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE2_S14_JOSE_ON_Positive_2B	Mus musculus	Epithelial cell	not available	not available	1	QE2_S14_JOSE_ON_Positive_2B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S14_JOSE_ON_Positive_2B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE2_S15_JOSE_ON_Positive_3A	Mus musculus	Epithelial cell	not available	not available	1	QE2_S15_JOSE_ON_Positive_3A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S15_JOSE_ON_Positive_3A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE1_Jose_Pericytes_Neg3	Mus musculus	Epithelial cell	not available	not available	1	QE1_Jose_Pericytes_Neg3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE1_Jose_Pericytes_Neg3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE2_S10_JOSE_ON_Negative_1A	Mus musculus	Epithelial cell	not available	not available	1	QE2_S10_JOSE_ON_Negative_1A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S10_JOSE_ON_Negative_1A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE2_S11_JOSE_ON_Negative_2B	Mus musculus	Epithelial cell	not available	not available	1	QE2_S11_JOSE_ON_Negative_2B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S11_JOSE_ON_Negative_2B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE1_Jose_Pericytes_Pos3	Mus musculus	Epithelial cell	not available	not available	1	QE1_Jose_Pericytes_Pos3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE1_Jose_Pericytes_Pos3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE2_S10_JOSE_ON_Negative_1B	Mus musculus	Epithelial cell	not available	not available	1	QE2_S10_JOSE_ON_Negative_1B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S10_JOSE_ON_Negative_1B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE2_S13_JOSE_ON_Positive_1B	Mus musculus	Epithelial cell	not available	not available	1	QE2_S13_JOSE_ON_Positive_1B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S13_JOSE_ON_Positive_1B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE1_Jose_Pericytes_Pos2	Mus musculus	Epithelial cell	not available	not available	1	QE1_Jose_Pericytes_Pos2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE1_Jose_Pericytes_Pos2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE1_Jose_Pericytes_Pos4	Mus musculus	Epithelial cell	not available	not available	1	QE1_Jose_Pericytes_Pos4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE1_Jose_Pericytes_Pos4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE2_S12_JOSE_ON_Negative_3A	Mus musculus	Epithelial cell	not available	not available	1	QE2_S12_JOSE_ON_Negative_3A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S12_JOSE_ON_Negative_3A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE1_Jose_Pericytes_Neg2	Mus musculus	Epithelial cell	not available	not available	1	QE1_Jose_Pericytes_Neg2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE1_Jose_Pericytes_Neg2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE1_Jose_Pericytes_Neg1	Mus musculus	Epithelial cell	not available	not available	1	QE1_Jose_Pericytes_Neg1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE1_Jose_Pericytes_Neg1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QE2_S11_JOSE_ON_Negative_2A	Mus musculus	Epithelial cell	not available	not available	1	QE2_S11_JOSE_ON_Negative_2A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	QE2_S11_JOSE_ON_Negative_2A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
