source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
190405_1D_NAH_Koko_Stn2AA_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn2AA_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn2AA_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn2AA_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn2AB_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn2AB_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn2AB_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn2AB_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn2BA_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn2BA_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn2BA_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn2BA_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn2BB_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn2BB_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn2BB_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn2BB_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn2CA_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn2CA_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn2CA_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn2CA_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn2CB_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn2CB_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn2CB_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn2CB_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn2HA_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn2HA_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn2HA_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn2HA_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn2HB_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn2HB_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn2HB_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn2HB_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn3AA_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn3AA_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn3AA_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn3AA_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn3AB_10fmol_Ziploc1_BATSv6_rerun	190405_1D_NAH_Koko_Stn3AB_10fmol_Ziploc1_BATSv6_rerun	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn3AB_10fmol_Ziploc1_BATSv6_rerun	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn3AB_10fmol_Ziploc1_BATSv6_rerun.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn3BA_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn3BA_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn3BA_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn3BA_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn3BB_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn3BB_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn3BB_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn3BB_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn3CA_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn3CA_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn3CA_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn3CA_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn3CB_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn3CB_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn3CB_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn3CB_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn3HA_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn3HA_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn3HA_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn3HA_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn3HB_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn3HB_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn3HB_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn3HB_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190405_1D_NAH_Koko_Stn4A2_10fmol_Ziploc1_BATSv6	190405_1D_NAH_Koko_Stn4A2_10fmol_Ziploc1_BATSv6	Prochlorococcus marinus subsp. pastoris	sea water	not applicable	not available	Quantitative_contributions_of_cyanobacterial_alkaline_phosphatases_to_biogeochemical_rates_in_the_subtropical_North_Atlantic	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	190405_1D_NAH_Koko_Stn4A2_10fmol_Ziploc1_BATSv6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	190405_1D_NAH_Koko_Stn4A2_10fmol_Ziploc1_BATSv6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
