source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20160926_IR_Amanda_P01_E01_iTRAQ_F12	Mus musculus	Liver	not available	not available	1	20160926_IR_Amanda_P01_E01_iTRAQ_F12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160926_IR_Amanda_P01_E01_iTRAQ_F12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20160926_IR_Amanda_P01_E01_iTRAQ_F08	Mus musculus	Liver	not available	not available	1	20160926_IR_Amanda_P01_E01_iTRAQ_F08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160926_IR_Amanda_P01_E01_iTRAQ_F08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20160926_IR_Amanda_P01_E01_iTRAQ_F15	Mus musculus	Liver	not available	not available	1	20160926_IR_Amanda_P01_E01_iTRAQ_F15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160926_IR_Amanda_P01_E01_iTRAQ_F15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20160926_IR_Amanda_P01_E01_iTRAQ_F11	Mus musculus	Liver	not available	not available	1	20160926_IR_Amanda_P01_E01_iTRAQ_F11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160926_IR_Amanda_P01_E01_iTRAQ_F11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20160926_IR_Amanda_P01_E01_iTRAQ_F02	Mus musculus	Liver	not available	not available	1	20160926_IR_Amanda_P01_E01_iTRAQ_F02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160926_IR_Amanda_P01_E01_iTRAQ_F02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20160926_IR_Amanda_P01_E01_iTRAQ_F05	Mus musculus	Liver	not available	not available	1	20160926_IR_Amanda_P01_E01_iTRAQ_F05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160926_IR_Amanda_P01_E01_iTRAQ_F05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20160926_IR_Amanda_P01_E01_iTRAQ_F13	Mus musculus	Liver	not available	not available	1	20160926_IR_Amanda_P01_E01_iTRAQ_F13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160926_IR_Amanda_P01_E01_iTRAQ_F13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20160926_IR_Amanda_P01_E01_iTRAQ_F01	Mus musculus	Liver	not available	not available	1	20160926_IR_Amanda_P01_E01_iTRAQ_F01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160926_IR_Amanda_P01_E01_iTRAQ_F01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20160926_IR_Amanda_P01_E01_iTRAQ_F14	Mus musculus	Liver	not available	not available	1	20160926_IR_Amanda_P01_E01_iTRAQ_F14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160926_IR_Amanda_P01_E01_iTRAQ_F14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20160926_IR_Amanda_P01_E01_iTRAQ_F10	Mus musculus	Liver	not available	not available	1	20160926_IR_Amanda_P01_E01_iTRAQ_F10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160926_IR_Amanda_P01_E01_iTRAQ_F10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
