source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
BarweS_100622_GPF6_3	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_GPF6_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_GPF6_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_Sample_05_NOMO1_WT_5	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_Sample_05_NOMO1_WT_5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_Sample_05_NOMO1_WT_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_GPF6_2	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_GPF6_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_GPF6_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_Sample_09_NOMO1_2B2_KO_4	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_Sample_09_NOMO1_2B2_KO_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_Sample_09_NOMO1_2B2_KO_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_GPF6_4	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_GPF6_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_GPF6_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_Sample_08_NOMO1_2B2_KO_3	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_Sample_08_NOMO1_2B2_KO_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_Sample_08_NOMO1_2B2_KO_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_Sample_04_NOMO1_WT_4	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_Sample_04_NOMO1_WT_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_Sample_04_NOMO1_WT_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_Sample_01_NOMO1_WT_1	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_Sample_01_NOMO1_WT_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_Sample_01_NOMO1_WT_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_Sample_03_NOMO1_WT_3	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_Sample_03_NOMO1_WT_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_Sample_03_NOMO1_WT_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_GPF6_5	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_GPF6_5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_GPF6_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_Sample_02_NOMO1_WT_2	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_Sample_02_NOMO1_WT_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_Sample_02_NOMO1_WT_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_Pool_2	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_Pool_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_Pool_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
BarweS_100622_Pool_3	Homo sapiens	Acute myeloid leukemia cell line	not available	not available	not available	1	BarweS_100622_Pool_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	BarweS_100622_Pool_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Acute myeloid leukemia cell line
