source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
TA15_1	TA15_1	Pseudomonas fluorescens group	not available	not applicable	not available	Proteome_response_of_biofilm_forming_Pseudomonas_fluorescens_ITEM_17298_to_pepsin-digested_bovine_lactoferrin_under_two_incubation_temperatures	not available	not available	not available	not available	not available	not available	1	TA15_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TA15_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
TA15_10	TA15_10	Pseudomonas fluorescens group	not available	not applicable	not available	Proteome_response_of_biofilm_forming_Pseudomonas_fluorescens_ITEM_17298_to_pepsin-digested_bovine_lactoferrin_under_two_incubation_temperatures	not available	not available	not available	not available	not available	not available	1	TA15_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TA15_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
TA15_2	TA15_2	Pseudomonas fluorescens group	not available	not applicable	not available	Proteome_response_of_biofilm_forming_Pseudomonas_fluorescens_ITEM_17298_to_pepsin-digested_bovine_lactoferrin_under_two_incubation_temperatures	not available	not available	not available	not available	not available	not available	1	TA15_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TA15_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
TA15_3	TA15_3	Pseudomonas fluorescens group	not available	not applicable	not available	Proteome_response_of_biofilm_forming_Pseudomonas_fluorescens_ITEM_17298_to_pepsin-digested_bovine_lactoferrin_under_two_incubation_temperatures	not available	not available	not available	not available	not available	not available	1	TA15_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TA15_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
TA15_4	TA15_4	Pseudomonas fluorescens group	not available	not applicable	not available	Proteome_response_of_biofilm_forming_Pseudomonas_fluorescens_ITEM_17298_to_pepsin-digested_bovine_lactoferrin_under_two_incubation_temperatures	not available	not available	not available	not available	not available	not available	1	TA15_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TA15_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
TA15_5	TA15_5	Pseudomonas fluorescens group	not available	not applicable	not available	Proteome_response_of_biofilm_forming_Pseudomonas_fluorescens_ITEM_17298_to_pepsin-digested_bovine_lactoferrin_under_two_incubation_temperatures	not available	not available	not available	not available	not available	not available	1	TA15_5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TA15_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
TA15_8	TA15_8	Pseudomonas fluorescens group	not available	not applicable	not available	Proteome_response_of_biofilm_forming_Pseudomonas_fluorescens_ITEM_17298_to_pepsin-digested_bovine_lactoferrin_under_two_incubation_temperatures	not available	not available	not available	not available	not available	not available	1	TA15_8	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TA15_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
TA15_9	TA15_9	Pseudomonas fluorescens group	not available	not applicable	not available	Proteome_response_of_biofilm_forming_Pseudomonas_fluorescens_ITEM_17298_to_pepsin-digested_bovine_lactoferrin_under_two_incubation_temperatures	not available	not available	not available	not available	not available	not available	1	TA15_9	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TA15_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
TA15_LB.sf3	TA15_LB.sf3	Pseudomonas fluorescens group	not available	not applicable	not available	Proteome_response_of_biofilm_forming_Pseudomonas_fluorescens_ITEM_17298_to_pepsin-digested_bovine_lactoferrin_under_two_incubation_temperatures	not available	not available	not available	not available	not available	not available	1	TA15_LB.sf3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TA15_LB.sf3	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
TA30_1	TA30_1	Pseudomonas fluorescens group	not available	not applicable	not available	Proteome_response_of_biofilm_forming_Pseudomonas_fluorescens_ITEM_17298_to_pepsin-digested_bovine_lactoferrin_under_two_incubation_temperatures	not available	not available	not available	not available	not available	not available	1	TA30_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TA30_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
