source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
BPX_d18_1E	BPX_d18_1E	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d18_1E	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d18_1E.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d18_1F	BPX_d18_1F	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d18_1F	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d18_1F.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d1_1D	BPX_d1_1D	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d1_1D	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d1_1D.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d1_1E	BPX_d1_1E	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d1_1E	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d1_1E.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d1_1F	BPX_d1_1F	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d1_1F	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d1_1F.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d23_1D	BPX_d23_1D	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d23_1D	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d23_1D.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d23_1E	BPX_d23_1E	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d23_1E	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d23_1E.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d23_1F	BPX_d23_1F	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d23_1F	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d23_1F.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d8_1D	BPX_d8_1D	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d8_1D	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d8_1D.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d8_1E	BPX_d8_1E	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d8_1E	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d8_1E.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d8_1F	BPX_d8_1F	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d8_1F	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d8_1F.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d9_1D	BPX_d9_1D	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d9_1D	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d9_1D.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d9_1E	BPX_d9_1E	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d9_1E	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d9_1E.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
BPX_d9_1F	BPX_d9_1F	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	BPX_d9_1F	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BPX_d9_1F.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
ctrl_d13_1A	ctrl_d13_1A	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	ctrl_d13_1A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ctrl_d13_1A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
ctrl_d13_1B	ctrl_d13_1B	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	ctrl_d13_1B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ctrl_d13_1B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
ctrl_d13_1C	ctrl_d13_1C	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	ctrl_d13_1C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ctrl_d13_1C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
ctrl_d15_1A	ctrl_d15_1A	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	ctrl_d15_1A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ctrl_d15_1A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
ctrl_d15_1B	ctrl_d15_1B	human gut metagenome	feces	not applicable	not available	Chemical_mixture_effects_on_the_simplified_human_intestinal_microbiota_SIHUMIx_Assessing_Bisphenols_and_PFAS_at_environmentally_realistic_concentrations	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	ctrl_d15_1B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ctrl_d15_1B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
