source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
0_PEAK	0_PEAK	Sludge granule bacterium 1	not available	not applicable	not available	Unravelling_the_layering_of_microbial_community_proteins_and_chemical_structure_in_aerobic_granules	not available	not available	not available	not available	not available	not available	1	0_PEAK	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	0_PEAK.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
0_SEARCH.dat	0_SEARCH.dat	Sludge granule bacterium 1	not available	not applicable	not available	Unravelling_the_layering_of_microbial_community_proteins_and_chemical_structure_in_aerobic_granules	not available	not available	not available	not available	not available	not available	1	0_SEARCH.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	0_SEARCH.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
100_PEAK	100_PEAK	Sludge granule bacterium 1	not available	not applicable	not available	Unravelling_the_layering_of_microbial_community_proteins_and_chemical_structure_in_aerobic_granules	not available	not available	not available	not available	not available	not available	1	100_PEAK	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	100_PEAK.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
100_SEARCH.dat	100_SEARCH.dat	Sludge granule bacterium 1	not available	not applicable	not available	Unravelling_the_layering_of_microbial_community_proteins_and_chemical_structure_in_aerobic_granules	not available	not available	not available	not available	not available	not available	1	100_SEARCH.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	100_SEARCH.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
120_PEAK	120_PEAK	Sludge granule bacterium 1	not available	not applicable	not available	Unravelling_the_layering_of_microbial_community_proteins_and_chemical_structure_in_aerobic_granules	not available	not available	not available	not available	not available	not available	1	120_PEAK	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	120_PEAK.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
120_SEARCH.dat	120_SEARCH.dat	Sludge granule bacterium 1	not available	not applicable	not available	Unravelling_the_layering_of_microbial_community_proteins_and_chemical_structure_in_aerobic_granules	not available	not available	not available	not available	not available	not available	1	120_SEARCH.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	120_SEARCH.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
140_PEAK	140_PEAK	Sludge granule bacterium 1	not available	not applicable	not available	Unravelling_the_layering_of_microbial_community_proteins_and_chemical_structure_in_aerobic_granules	not available	not available	not available	not available	not available	not available	1	140_PEAK	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	140_PEAK.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
140_SEARCH.dat	140_SEARCH.dat	Sludge granule bacterium 1	not available	not applicable	not available	Unravelling_the_layering_of_microbial_community_proteins_and_chemical_structure_in_aerobic_granules	not available	not available	not available	not available	not available	not available	1	140_SEARCH.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	140_SEARCH.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
180_PEAK	180_PEAK	Sludge granule bacterium 1	not available	not applicable	not available	Unravelling_the_layering_of_microbial_community_proteins_and_chemical_structure_in_aerobic_granules	not available	not available	not available	not available	not available	not available	1	180_PEAK	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	180_PEAK.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
180_SEARCH.dat	180_SEARCH.dat	Sludge granule bacterium 1	not available	not applicable	not available	Unravelling_the_layering_of_microbial_community_proteins_and_chemical_structure_in_aerobic_granules	not available	not available	not available	not available	not available	not available	1	180_SEARCH.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	180_SEARCH.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
