source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[material type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[acquisition date]
sample_1	homo sapiens	blood platelet	platelet	1	normal	tissue	not available	not available	not available	not available	MCC1487_20ACN_20141119_OT.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/08/PXD002332/MCC1487_20ACN_20141119_OT.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion ETD;AC=MS:1002417	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	10 ppm	0.6 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Acetyl;AC=UNIMOD:1;MT=variable;TA=K;PP=Anywhere	NT=linear ion trap;AC=MS:1000291	2014-11-19
sample_1	homo sapiens	blood platelet	platelet	1	normal	tissue	not available	not available	not available	not available	MCC1487_24ACN_20141119_OT.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/08/PXD002332/MCC1487_24ACN_20141119_OT.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion ETD;AC=MS:1002417	NT=Trypsin;AC=MS:1001251	label free sample	2	HCD	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	10 ppm	0.6 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Acetyl;AC=UNIMOD:1;MT=variable;TA=K;PP=Anywhere	NT=linear ion trap;AC=MS:1000291	2014-11-19
sample_1	homo sapiens	blood platelet	platelet	1	normal	tissue	not available	not available	not available	not available	MCC1487_28ACN_20141119_OT.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/08/PXD002332/MCC1487_28ACN_20141119_OT.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion ETD;AC=MS:1002417	NT=Trypsin;AC=MS:1001251	label free sample	3	HCD	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	10 ppm	0.6 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Acetyl;AC=UNIMOD:1;MT=variable;TA=K;PP=Anywhere	NT=linear ion trap;AC=MS:1000291	2014-11-19
sample_1	homo sapiens	blood platelet	platelet	1	normal	tissue	not available	not available	not available	not available	MCC1487_40ACN_20141119_OT.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/08/PXD002332/MCC1487_40ACN_20141119_OT.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion ETD;AC=MS:1002417	NT=Trypsin;AC=MS:1001251	label free sample	4	HCD	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	10 ppm	0.6 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Acetyl;AC=UNIMOD:1;MT=variable;TA=K;PP=Anywhere	NT=linear ion trap;AC=MS:1000291	2014-11-19
sample_1	homo sapiens	blood platelet	platelet	1	normal	tissue	not available	not available	not available	not available	MCC1487_90ACN_20141119_OT.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/08/PXD002332/MCC1487_90ACN_20141119_OT.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion ETD;AC=MS:1002417	NT=Trypsin;AC=MS:1001251	label free sample	5	HCD	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	10 ppm	0.6 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Acetyl;AC=UNIMOD:1;MT=variable;TA=K;PP=Anywhere	NT=linear ion trap;AC=MS:1000291	2014-11-19
