source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample28	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay28	proteomic profiling by mass spectrometry	1	20230222_nLC1200_120K_10us_MS2_20-80ACN_20min_StdPr_ETD5_Iso8_780mz_CEW.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap eclipse;AC=MS:1003029	NT=cnbr;AC=MS:1001307	NT=label free sample;AC=MS:1002038	28	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample29	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay29	proteomic profiling by mass spectrometry	1	26062023_Pool_Iso1-10_Multiplexing_AGC1000_Inj150ms.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap eclipse;AC=MS:1003029	NT=cnbr;AC=MS:1001307	NT=label free sample;AC=MS:1002038	29	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample30	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay30	proteomic profiling by mass spectrometry	1	20230222_Easy1200_20min_120K_10us_20-80ACN_Iso2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap eclipse;AC=MS:1003029	NT=cnbr;AC=MS:1001307	NT=label free sample;AC=MS:1002038	30	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample31	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay31	proteomic profiling by mass spectrometry	1	20220711_nLC1000_E_CEW_Isoform-4_tMS2_ET35hcD35.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap eclipse;AC=MS:1003029	NT=cnbr;AC=MS:1001307	NT=label free sample;AC=MS:1002038	31	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample32	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay32	proteomic profiling by mass spectrometry	1	20230222_nLC1200_120K_10us_MS2_20-80ACN_20min_StdPr_ETD5_Iso2_851mz_CEW.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap eclipse;AC=MS:1003029	NT=cnbr;AC=MS:1001307	NT=label free sample;AC=MS:1002038	32	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample33	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay33	proteomic profiling by mass spectrometry	1	20220711_nLC1000_E_CEW_Isoform-3_tMS2_ETD10.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap eclipse;AC=MS:1003029	NT=cnbr;AC=MS:1001307	NT=label free sample;AC=MS:1002038	33	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample34	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay34	proteomic profiling by mass spectrometry	1	20230220_nLC1200_120K_10us_MS2_5-50B_20min_StdPr_ETD20_Iso3_790mz.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap eclipse;AC=MS:1003029	NT=cnbr;AC=MS:1001307	NT=label free sample;AC=MS:1002038	34	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample35	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay35	proteomic profiling by mass spectrometry	1	20230222_nLC1200_120K_10us_MS2_20-80ACN_20min_StdPr_ETD5_Iso9_749mz_CEW.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap eclipse;AC=MS:1003029	NT=cnbr;AC=MS:1001307	NT=label free sample;AC=MS:1002038	35	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample36	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay36	proteomic profiling by mass spectrometry	1	20230222_Easy1200_20min_120K_10us_20-80ACN_Iso4.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap eclipse;AC=MS:1003029	NT=cnbr;AC=MS:1001307	NT=label free sample;AC=MS:1002038	36	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample37	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay37	proteomic profiling by mass spectrometry	1	20230222_Easy1200_20min_120K_10us_20-80ACN_Iso6.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap eclipse;AC=MS:1003029	NT=cnbr;AC=MS:1001307	NT=label free sample;AC=MS:1002038	37	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample38	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay38	proteomic profiling by mass spectrometry	1	20220711_nLC1000_E_CEW_Isoform-3_tMS2_HCD40.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap eclipse;AC=MS:1003029	NT=cnbr;AC=MS:1001307	NT=label free sample;AC=MS:1002038	38	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
