source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
ID67536_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67536_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67536_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67537_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67537_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67537_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67538_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67538_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67538_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67539_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67539_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67539_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67540_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67540_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67540_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67541_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67541_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67541_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67542_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67542_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67542_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67543_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67543_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67543_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67544_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67544_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67544_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67545_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67545_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67545_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67546_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67546_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67546_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67547_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67547_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67547_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67548_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67548_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67548_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67549_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67549_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67549_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
ID67550_01_FAIMS_OTIT_FSN20357_5675_111021	Cryptococcus neoformans	not available	not available	1	ID67550_01_FAIMS_OTIT_FSN20357_5675_111021	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	ID67550_01_FAIMS_OTIT_FSN20357_5675_111021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
