source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample2_protein_only_approx2pmol_hfx2	Saccharomyces cerevisiae	not available	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample2_protein_only_approx2pmol_hfx2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample2_protein_only_approx2pmol_hfx2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample5_protein_and_peptide_and_DNA_2pmol_hfx2	Saccharomyces cerevisiae	not available	1	CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample5_protein_and_peptide_and_DNA_2pmol_hfx2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample5_protein_and_peptide_and_DNA_2pmol_hfx2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample3_protein_and_peptide_approx2pmol_hfx2	Saccharomyces cerevisiae	not available	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample3_protein_and_peptide_approx2pmol_hfx2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample3_protein_and_peptide_approx2pmol_hfx2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample4_protein_and_DNA_approx2pmol_hfx3	Saccharomyces cerevisiae	not available	1	CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample4_protein_and_DNA_approx2pmol_hfx3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample4_protein_and_DNA_approx2pmol_hfx3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample5_protein_and_peptide_and_DNA_2pmol_hfx1	Saccharomyces cerevisiae	not available	1	CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample5_protein_and_peptide_and_DNA_2pmol_hfx1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample5_protein_and_peptide_and_DNA_2pmol_hfx1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample2_protein_only_approx2pmol_hfx1	Saccharomyces cerevisiae	not available	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample2_protein_only_approx2pmol_hfx1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample2_protein_only_approx2pmol_hfx1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample2_protein_only_approx2pmol_hfx3	Saccharomyces cerevisiae	not available	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample2_protein_only_approx2pmol_hfx3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample2_protein_only_approx2pmol_hfx3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample5_protein_and_peptide_and_DNA_2pmol_hfx3	Saccharomyces cerevisiae	not available	1	CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample5_protein_and_peptide_and_DNA_2pmol_hfx3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	CCE20210212_Brianna_Klein_Kutateladze_Lab_yTaf14_sample5_protein_and_peptide_and_DNA_2pmol_hfx3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample3_protein_and_peptide_approx2pmol_hfx3	Saccharomyces cerevisiae	not available	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample3_protein_and_peptide_approx2pmol_hfx3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample3_protein_and_peptide_approx2pmol_hfx3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample3_protein_and_peptide_approx2pmol_hfx1	Saccharomyces cerevisiae	not available	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample3_protein_and_peptide_approx2pmol_hfx1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	CCE20210211_Brianna_Klein_Kutateladze_Lab_yTaf14_sample3_protein_and_peptide_approx2pmol_hfx1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
