source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20200710_MHO_LH_MembraneOME_8988T_WT_Biotin_03	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_WT_Biotin_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_WT_Biotin_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20200710_MHO_LH_MembraneOME_8988T_WT__03	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_WT__03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_WT__03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20200710_MHO_LH_MembraneOME_8988T_WT_Biotin_01	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_WT_Biotin_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_WT_Biotin_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20200710_MHO_LH_MembraneOME_8988T_WT_Biotin_02	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_WT_Biotin_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_WT_Biotin_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20200710_MHO_LH_MembraneOME_8988T_WT__01	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_WT__01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_WT__01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20200710_MHO_LH_MembraneOME_8988T_KO_01	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_KO_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_KO_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20200710_MHO_LH_MembraneOME_8988T_KO_Biotin_02	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_KO_Biotin_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_KO_Biotin_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20200710_MHO_LH_MembraneOME_8988T_KO_Biotin_01	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_KO_Biotin_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_KO_Biotin_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20200710_MHO_LH_MembraneOME_8988T_WT__02	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_WT__02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_WT__02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20200710_MHO_LH_MembraneOME_8988T_KO_Biotin_03	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_KO_Biotin_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_KO_Biotin_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20200710_MHO_LH_MembraneOME_8988T_KO__03	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_KO__03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_KO__03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20200710_MHO_LH_MembraneOME_8988T_KO_02	Homo sapiens	Cell culture	not available	not available	not available	1	20200710_MHO_LH_MembraneOME_8988T_KO_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20200710_MHO_LH_MembraneOME_8988T_KO_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
