source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
NC_2016-07-21_C2_1_O	NC_2016-07-21_C2_1_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_C2_1_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_C2_1_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_C2_2-1_I	NC_2016-07-21_C2_2-1_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_C2_2-1_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_C2_2-1_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_C2_2-1_O_160726212155	NC_2016-07-21_C2_2-1_O_160726212155	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_C2_2-1_O_160726212155	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_C2_2-1_O_160726212155.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_C2_2_I	NC_2016-07-21_C2_2_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_C2_2_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_C2_2_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_C2_2_O	NC_2016-07-21_C2_2_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_C2_2_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_C2_2_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_C3_1_I	NC_2016-07-21_C3_1_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_C3_1_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_C3_1_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_C3_1_O_160726225038	NC_2016-07-21_C3_1_O_160726225038	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_C3_1_O_160726225038	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_C3_1_O_160726225038.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_C4_2_I	NC_2016-07-21_C4_2_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_C4_2_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_C4_2_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_C4_2_O	NC_2016-07-21_C4_2_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_C4_2_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_C4_2_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_N2_I_160725134729	NC_2016-07-21_N2_I_160725134729	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_N2_I_160725134729	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_N2_I_160725134729.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_N3_I_160725151617	NC_2016-07-21_N3_I_160725151617	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_N3_I_160725151617	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_N3_I_160725151617.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_N3_O	NC_2016-07-21_N3_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_N3_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_N3_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_N4_I	NC_2016-07-21_N4_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_N4_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_N4_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_N4_O	NC_2016-07-21_N4_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_N4_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_N4_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_N6_I	NC_2016-07-21_N6_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_N6_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_N6_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_N6_O	NC_2016-07-21_N6_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_N6_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_N6_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_N7_I	NC_2016-07-21_N7_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_N7_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_N7_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_N7_O	NC_2016-07-21_N7_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_N7_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_N7_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_3_I	NC_2016-07-21_S1_3_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_3_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_3_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_3_O	NC_2016-07-21_S1_3_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_3_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_3_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_4_I	NC_2016-07-21_S1_4_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_4_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_4_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_4_O	NC_2016-07-21_S1_4_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_4_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_4_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_5_I_160726043504	NC_2016-07-21_S1_5_I_160726043504	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_5_I_160726043504	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_5_I_160726043504.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_5_O	NC_2016-07-21_S1_5_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_5_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_5_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_6_I	NC_2016-07-21_S1_6_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_6_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_6_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_6_O	NC_2016-07-21_S1_6_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_6_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_6_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_7-2_I	NC_2016-07-21_S1_7-2_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_7-2_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_7-2_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_7-2_O	NC_2016-07-21_S1_7-2_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_7-2_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_7-2_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_7-3_I	NC_2016-07-21_S1_7-3_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_7-3_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_7-3_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_7-3_O	NC_2016-07-21_S1_7-3_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_7-3_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_7-3_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_7_I	NC_2016-07-21_S1_7_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_7_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_7_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_7_O	NC_2016-07-21_S1_7_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_7_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_7_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_8_I	NC_2016-07-21_S1_8_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_8_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_8_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S1_8_O	NC_2016-07-21_S1_8_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S1_8_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S1_8_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S2_1_I	NC_2016-07-21_S2_1_I	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S2_1_I	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S2_1_I.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
NC_2016-07-21_S2_1_O	NC_2016-07-21_S2_1_O	Homo sapiens	Skin	not applicable	not available	Human_foreskin_proteome_with_aSTI	Skin	Skin	not available	not available	not available	not available	1	NC_2016-07-21_S2_1_O	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	not available	1	1	NC_2016-07-21_S2_1_O.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Skin
