source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[FILL]
HPLC1-LMW3_Fx6-1-16-09_06_2017-S5_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	HPLC1-LMW3_Fx6-1-16-09_06_2017-S5_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	HPLC1-LMW3_Fx6-1-16-09_06_2017-S5_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
HPLC1-LMW3_LMW1-5_Fx2-1-3_Fx6-1-16-09_06_2017-LIB4_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	HPLC1-LMW3_LMW1-5_Fx2-1-3_Fx6-1-16-09_06_2017-LIB4_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	HPLC1-LMW3_LMW1-5_Fx2-1-3_Fx6-1-16-09_06_2017-LIB4_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
HPLC2-LMW1_HFF_Fx3_1-16_20-08-17-S6_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	HPLC2-LMW1_HFF_Fx3_1-16_20-08-17-S6_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	HPLC2-LMW1_HFF_Fx3_1-16_20-08-17-S6_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
HPLC2-LMW1_LMW1-5_Fx2_1-3_HPLC_HFF_Fx3_1-16_20-08-17-LIB5_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	HPLC2-LMW1_LMW1-5_Fx2_1-3_HPLC_HFF_Fx3_1-16_20-08-17-LIB5_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	HPLC2-LMW1_LMW1-5_Fx2_1-3_HPLC_HFF_Fx3_1-16_20-08-17-LIB5_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
HPLC2-LMW2-LMW1-5_Fx2-1-3_HPLC_Fx4_1-16_31-07-1711-LIB6_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	HPLC2-LMW2-LMW1-5_Fx2-1-3_HPLC_Fx4_1-16_31-07-1711-LIB6_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	HPLC2-LMW2-LMW1-5_Fx2-1-3_HPLC_Fx4_1-16_31-07-1711-LIB6_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
HPLC2-LMW2_HFF_Fx4_1-16_20-08-17-S7_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	HPLC2-LMW2_HFF_Fx4_1-16_20-08-17-S7_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	HPLC2-LMW2_HFF_Fx4_1-16_20-08-17-S7_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
HPLC2-LMW3_HFF_Fx6-2_1-16_20-08-17-S8_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	HPLC2-LMW3_HFF_Fx6-2_1-16_20-08-17-S8_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	HPLC2-LMW3_HFF_Fx6-2_1-16_20-08-17-S8_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
HPLC2-LMW3_LMW1-5_Fx2_1-3_HPLC_HFF_Fx6-2_1-16_20-08-17-LIB7_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	HPLC2-LMW3_LMW1-5_Fx2_1-3_HPLC_HFF_Fx6-2_1-16_20-08-17-LIB7_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	HPLC2-LMW3_LMW1-5_Fx2_1-3_HPLC_HFF_Fx6-2_1-16_20-08-17-LIB7_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
LMW-all-libfin_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	LMW-all-libfin_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	LMW-all-libfin_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
hFF_HMW1-5_MARS_HPLC_HMW_1_-09_06-LIB2_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	hFF_HMW1-5_MARS_HPLC_HMW_1_-09_06-LIB2_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	hFF_HMW1-5_MARS_HPLC_HMW_1_-09_06-LIB2_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
hFF_HMW1-5_MARS_HPLC_HMW_2_-09_06-LIB3_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	hFF_HMW1-5_MARS_HPLC_HMW_2_-09_06-LIB3_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	hFF_HMW1-5_MARS_HPLC_HMW_2_-09_06-LIB3_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
hFF_HMW1-5_MARS_HPLC_MARS_1_-09_06-LIB4_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	hFF_HMW1-5_MARS_HPLC_MARS_1_-09_06-LIB4_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	hFF_HMW1-5_MARS_HPLC_MARS_1_-09_06-LIB4_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
hFF_HPLC_HMW1_1-16_-09_06_2017_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	hFF_HPLC_HMW1_1-16_-09_06_2017_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	hFF_HPLC_HMW1_1-16_-09_06_2017_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
hFF_MARS1_1-16_-09_06_2017_MGFPeaklist	Homo sapiens	Follicular fluid	FILL:disease	FILL:biological replicate	hFF_MARS1_1-16_-09_06_2017_MGFPeaklist	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	FILL:cleavage agent details	1	1	hFF_MARS1_1-16_-09_06_2017_MGFPeaklist.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
