source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD015500-Sample-1	Salmonella bongori	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 1	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Run5_P1_2000ng.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015500/Run5_P1_2000ng.raw	1	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap xl;AC=MS:1000556	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella bongori;AC=NCBITaxon:54736
PXD015500-Sample-1	Salmonella bongori	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 2	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	L00256_ech12_1-0.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015500/L00256_ech12_1-0.raw	2	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap xl;AC=MS:1000556	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella bongori;AC=NCBITaxon:54736
PXD015500-Sample-1	Salmonella bongori	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 3	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	L00306_ech28_1-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015500/L00306_ech28_1-1.raw	3	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap xl;AC=MS:1000556	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella bongori;AC=NCBITaxon:54736
PXD015500-Sample-1	Salmonella bongori	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 4	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	L00239_ech10_02-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015500/L00239_ech10_02-1.raw	4	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap xl;AC=MS:1000556	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella bongori;AC=NCBITaxon:54736
PXD015500-Sample-1	Salmonella bongori	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 5	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	L00276_ech18_0-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015500/L00276_ech18_0-1.raw	5	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap xl;AC=MS:1000556	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella bongori;AC=NCBITaxon:54736
PXD015500-Sample-1	Salmonella bongori	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 6	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	L00300_ech26_1-02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015500/L00300_ech26_1-02.raw	6	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap xl;AC=MS:1000556	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella bongori;AC=NCBITaxon:54736
PXD015500-Sample-1	Salmonella bongori	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 7	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	L00282_ech20_01-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015500/L00282_ech20_01-1.raw	7	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap xl;AC=MS:1000556	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella bongori;AC=NCBITaxon:54736
PXD015500-Sample-1	Salmonella bongori	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 8	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	L00702_ech27-bis.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015500/L00702_ech27-bis.raw	8	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap xl;AC=MS:1000556	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella bongori;AC=NCBITaxon:54736
PXD015500-Sample-1	Salmonella bongori	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 9	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	L00309_ech29_0-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015500/L00309_ech29_0-1.raw	9	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap xl;AC=MS:1000556	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella bongori;AC=NCBITaxon:54736
PXD015500-Sample-1	Salmonella bongori	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 10	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	L00237_ech9_01-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015500/L00237_ech9_01-1.raw	10	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap xl;AC=MS:1000556	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella bongori;AC=NCBITaxon:54736
