source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_12h_TE_Rep1_Escherichia_coli_1	Escherichia coli	cell	not available	1	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	1	13_TE_12h_1_3MAG24_REP2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_6h_TE_Rep2_Escherichia_coli_1	Escherichia coli	cell	not available	2	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	1	11_TE_6h_2_3MAG24_REP1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_6h_M9_Rep3_Escherichia_coli_1	Escherichia coli	cell	not available	3	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	1	2_M9_6h_2_3MAG24_REP3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_6h_TE_Rep3_Escherichia_coli_1	Escherichia coli	cell	not available	3	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	1	12_TE_6h_3_3MAG24_REP3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_24h_M9_Rep3_Escherichia_coli_1	Escherichia coli	cell	not available	3	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	1	9_M9_24h_3_3MAG24_REP3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_12h_M9_Rep2_Escherichia_coli_1	Escherichia coli	cell	not available	2	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	1	5_M9_12h_2_3MAG24_REP1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_6h_TE_Rep3_Escherichia_coli_2	Escherichia coli	cell	not available	3	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	2	11_TE_6h_2_3MAG24_REP3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_24h_TE_Rep2_Escherichia_coli_1	Escherichia coli	cell	not available	2	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	2	17_TE_24h_2_3MAG24_REP2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_12h_TE_Rep2_Escherichia_coli_1	Escherichia coli	cell	not available	2	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	2	15_TE_12h_3_3MAG24_REP2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_12h_M9_Rep2_Escherichia_coli_2	Escherichia coli	cell	not available	2	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	2	5_M9_12h_2_3MAG24_REP2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_12h_M9_Rep1_Escherichia_coli_1	Escherichia coli	cell	not available	1	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	2	4_M9_12h_1_3MAG24_REP2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_6h_M9_Rep3_Escherichia_coli_2	Escherichia coli	cell	not available	3	not available	Proteome of E. coli K12 DH5α grown in anaerobic conditions in the presence or absence of Trace Metals	proteomic profiling by mass spectrometry	2	3_M9_6h_3_3MAG24_REP3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 240;AC=MS:1003094	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
