source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
BGP02_T21_Ext2_Bande10_F034159.dat	BGP02_T21_Ext2_Bande10_F034159.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP02_T21_Ext2_Bande10_F034159.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP02_T21_Ext2_Bande10_F034159.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP03_T03_Ext1_Bande07	BGP03_T03_Ext1_Bande07	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP03_T03_Ext1_Bande07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP03_T03_Ext1_Bande07.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP03_T03_Ext1_Bande07_F034169.dat	BGP03_T03_Ext1_Bande07_F034169.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP03_T03_Ext1_Bande07_F034169.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP03_T03_Ext1_Bande07_F034169.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP03_T03_Ext2_Bande02_F034203.dat	BGP03_T03_Ext2_Bande02_F034203.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP03_T03_Ext2_Bande02_F034203.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP03_T03_Ext2_Bande02_F034203.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP03_T03_Ext2_Bande04_F034205.dat	BGP03_T03_Ext2_Bande04_F034205.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP03_T03_Ext2_Bande04_F034205.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP03_T03_Ext2_Bande04_F034205.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP03_T03_Ext2_Bande06	BGP03_T03_Ext2_Bande06	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP03_T03_Ext2_Bande06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP03_T03_Ext2_Bande06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP03_T03_Ext2_Bande07	BGP03_T03_Ext2_Bande07	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP03_T03_Ext2_Bande07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP03_T03_Ext2_Bande07.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP03_T03_Ext2_Bande08	BGP03_T03_Ext2_Bande08	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP03_T03_Ext2_Bande08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP03_T03_Ext2_Bande08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP03_T03_Ext2_Bande09	BGP03_T03_Ext2_Bande09	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP03_T03_Ext2_Bande09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP03_T03_Ext2_Bande09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP03_T03_Ext2_Bande10_F034906.dat	BGP03_T03_Ext2_Bande10_F034906.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP03_T03_Ext2_Bande10_F034906.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP03_T03_Ext2_Bande10_F034906.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP03_T09_Ext1_Bande05_F034263.dat	BGP03_T09_Ext1_Bande05_F034263.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP03_T09_Ext1_Bande05_F034263.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP03_T09_Ext1_Bande05_F034263.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP03_T09_Ext2_Bande08_F034329.dat	BGP03_T09_Ext2_Bande08_F034329.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP03_T09_Ext2_Bande08_F034329.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP03_T09_Ext2_Bande08_F034329.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP04_T07_Ext1_Bande01	BGP04_T07_Ext1_Bande01	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP04_T07_Ext1_Bande01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP04_T07_Ext1_Bande01.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP04_T07_Ext1_Bande03	BGP04_T07_Ext1_Bande03	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP04_T07_Ext1_Bande03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP04_T07_Ext1_Bande03.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP04_T07_Ext1_Bande07_F034308.dat	BGP04_T07_Ext1_Bande07_F034308.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP04_T07_Ext1_Bande07_F034308.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP04_T07_Ext1_Bande07_F034308.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP04_T07_Ext2_Bande03_F034361.dat	BGP04_T07_Ext2_Bande03_F034361.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP04_T07_Ext2_Bande03_F034361.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP04_T07_Ext2_Bande03_F034361.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP04_T07_Ext2_Bande04	BGP04_T07_Ext2_Bande04	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP04_T07_Ext2_Bande04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP04_T07_Ext2_Bande04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP04_T07_Ext2_Bande07_F034373.dat	BGP04_T07_Ext2_Bande07_F034373.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP04_T07_Ext2_Bande07_F034373.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP04_T07_Ext2_Bande07_F034373.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP04_T07_Ext2_Bande10_F034377.dat	BGP04_T07_Ext2_Bande10_F034377.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP04_T07_Ext2_Bande10_F034377.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP04_T07_Ext2_Bande10_F034377.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP04_T11_Ext2_Bande07	BGP04_T11_Ext2_Bande07	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP04_T11_Ext2_Bande07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP04_T11_Ext2_Bande07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP05_1_T01_Ext1_Bande02_F034559.dat	BGP05_1_T01_Ext1_Bande02_F034559.dat	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP05_1_T01_Ext1_Bande02_F034559.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP05_1_T01_Ext1_Bande02_F034559.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
BGP05_1_T01_Ext1_Bande10	BGP05_1_T01_Ext1_Bande10	metagenome	not available	not applicable	not available	Biogas_Plant_Survey_Magdeburg_2014-2016	not available	not available	not available	not available	not available	not available	1	BGP05_1_T01_Ext1_Bande10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	BGP05_1_T01_Ext1_Bande10.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
