source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20220224_014_PAMA093_NCIH1975_TIPARPi_0h_2	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220224_014_PAMA093_NCIH1975_TIPARPi_0h_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220224_014_PAMA093_NCIH1975_TIPARPi_0h_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20220224_013_PAMA093_NCIH1975_TIPARPi_24h_4	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220224_013_PAMA093_NCIH1975_TIPARPi_24h_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220224_013_PAMA093_NCIH1975_TIPARPi_24h_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20220224_012_PAMA093_NCIH1975_TIPARPi_0h_4	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220224_012_PAMA093_NCIH1975_TIPARPi_0h_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220224_012_PAMA093_NCIH1975_TIPARPi_0h_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20220224_005_PAMA093_NCIH1975_TIPARPi_24h_1	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220224_005_PAMA093_NCIH1975_TIPARPi_24h_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220224_005_PAMA093_NCIH1975_TIPARPi_24h_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20220224_017_PAMA093_NCIH1975_TIPARPi_0h_1	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220224_017_PAMA093_NCIH1975_TIPARPi_0h_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220224_017_PAMA093_NCIH1975_TIPARPi_0h_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20201126_016_S276770_PAMA048_A549_1_HpH50_ADP-ribosylome	Homo sapiens	Epithelial cell	not available	not available	not available	1	20201126_016_S276770_PAMA048_A549_1_HpH50_ADP-ribosylome	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20201126_016_S276770_PAMA048_A549_1_HpH50_ADP-ribosylome.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20220224_031_PAMA093_NCIH1975_TIPARPi_24h_3_INPUT	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220224_031_PAMA093_NCIH1975_TIPARPi_24h_3_INPUT	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220224_031_PAMA093_NCIH1975_TIPARPi_24h_3_INPUT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20210603_002_PAMA070_A549_TIPARP_DMSO	Homo sapiens	Epithelial cell	not available	not available	not available	1	20210603_002_PAMA070_A549_TIPARP_DMSO	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210603_002_PAMA070_A549_TIPARP_DMSO.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20220224_035_PAMA093_NCIH1975_TIPARPi_0h_2_INPUT	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220224_035_PAMA093_NCIH1975_TIPARPi_0h_2_INPUT	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220224_035_PAMA093_NCIH1975_TIPARPi_0h_2_INPUT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20220224_011_PAMA093_NCIH1975_TIPARPi_24h_2	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220224_011_PAMA093_NCIH1975_TIPARPi_24h_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220224_011_PAMA093_NCIH1975_TIPARPi_24h_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20220224_029_PAMA093_NCIH1975_TIPARPi_24h_2_INPUT	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220224_029_PAMA093_NCIH1975_TIPARPi_24h_2_INPUT	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220224_029_PAMA093_NCIH1975_TIPARPi_24h_2_INPUT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
20220224_007_PAMA093_NCIH1975_TIPARPi_24h_3	Homo sapiens	Epithelial cell	not available	not available	not available	1	20220224_007_PAMA093_NCIH1975_TIPARPi_24h_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220224_007_PAMA093_NCIH1975_TIPARPi_24h_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
