source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
UP_1_rep2.msf	UP_1_rep2.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_1_rep2.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_1_rep2.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_1_rep2	UP_1_rep2	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_1_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_1_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_2_rep1.msf	UP_2_rep1.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_2_rep1.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_2_rep1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_2_rep1	UP_2_rep1	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_2_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_2_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_2_rep2.msf	UP_2_rep2.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_2_rep2.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_2_rep2.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_2_rep2	UP_2_rep2	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_2_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_2_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_3_rep1.msf	UP_3_rep1.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_3_rep1.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_3_rep1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_3_rep1	UP_3_rep1	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_3_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_3_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_3_rep2.msf	UP_3_rep2.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_3_rep2.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_3_rep2.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_3_rep2	UP_3_rep2	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_3_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_3_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_4_rep1.msf	UP_4_rep1.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_4_rep1.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_4_rep1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_4_rep1	UP_4_rep1	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_4_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_4_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_4_rep2.msf	UP_4_rep2.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_4_rep2.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_4_rep2.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_4_rep2	UP_4_rep2	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_4_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_4_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_5_rep1.msf	UP_5_rep1.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_5_rep1.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_5_rep1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_5_rep1	UP_5_rep1	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_5_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_5_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_5_rep2.msf	UP_5_rep2.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_5_rep2.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_5_rep2.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_5_rep2	UP_5_rep2	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_5_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_5_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_6_rep1.msf	UP_6_rep1.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_6_rep1.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_6_rep1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_6_rep1	UP_6_rep1	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_6_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_6_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_6_rep2.msf	UP_6_rep2.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_6_rep2.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_6_rep2.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_6_rep2	UP_6_rep2	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_6_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_6_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_7_rep1.msf	UP_7_rep1.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_7_rep1.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_7_rep1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_7_rep1	UP_7_rep1	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_7_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_7_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_7_rep2.msf	UP_7_rep2.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_7_rep2.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_7_rep2.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_7_rep2	UP_7_rep2	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_7_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_7_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_9_rep1.msf	UP_9_rep1.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_9_rep1.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_9_rep1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_9_rep1	UP_9_rep1	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_9_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_9_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_9_rep2.msf	UP_9_rep2.msf	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_9_rep2.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_9_rep2.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
UP_9_rep2	UP_9_rep2	Homo sapiens	Urine	not applicable	not available	Comprehensive_Metaproteomic_Analyses_of_Urine	Urine	Urine	not available	not available	not available	not available	1	UP_9_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	UP_9_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
