source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
A10.htm	A10.htm	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_pyrenean_ice_cave	not available	not available	not available	not available	not available	not available	1	A10.htm	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	A10.htm	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A13_Spectrum	A13_Spectrum	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_pyrenean_ice_cave	not available	not available	not available	not available	not available	not available	1	A13_Spectrum	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	A13_Spectrum.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A19_Spectrum	A19_Spectrum	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_pyrenean_ice_cave	not available	not available	not available	not available	not available	not available	1	A19_Spectrum	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	A19_Spectrum.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A2.htm	A2.htm	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_pyrenean_ice_cave	not available	not available	not available	not available	not available	not available	1	A2.htm	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	A2.htm	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A20.html	A20.html	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_pyrenean_ice_cave	not available	not available	not available	not available	not available	not available	1	A20.html	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	A20.html	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A23_Spectrum	A23_Spectrum	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_pyrenean_ice_cave	not available	not available	not available	not available	not available	not available	1	A23_Spectrum	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	A23_Spectrum.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A24_Spectrum	A24_Spectrum	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_pyrenean_ice_cave	not available	not available	not available	not available	not available	not available	1	A24_Spectrum	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	A24_Spectrum.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A33_Spectrum	A33_Spectrum	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_pyrenean_ice_cave	not available	not available	not available	not available	not available	not available	1	A33_Spectrum	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	A33_Spectrum.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A42.mhtml	A42.mhtml	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_pyrenean_ice_cave	not available	not available	not available	not available	not available	not available	1	A42.mhtml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	A42.mhtml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A46_Spectrum	A46_Spectrum	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_pyrenean_ice_cave	not available	not available	not available	not available	not available	not available	1	A46_Spectrum	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=autoflex;AC=MS:1001555	not applicable	not available	1	1	A46_Spectrum.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
