source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
jm_QEHx_04182022_Gorbatyuk_diabetes_1911	Mus musculus	Epithelial cell	not available	not available	1	jm_QEHx_04182022_Gorbatyuk_diabetes_1911	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	jm_QEHx_04182022_Gorbatyuk_diabetes_1911.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
jm_QEHx_04182022_Gorbatyuk_Oglyco_C3	Mus musculus	Epithelial cell	not available	not available	1	jm_QEHx_04182022_Gorbatyuk_Oglyco_C3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	jm_QEHx_04182022_Gorbatyuk_Oglyco_C3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
jm_QEHx_04182022_Gorbatyuk_diabetes_1915	Mus musculus	Epithelial cell	not available	not available	1	jm_QEHx_04182022_Gorbatyuk_diabetes_1915	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	jm_QEHx_04182022_Gorbatyuk_diabetes_1915.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
jm_QEHx_04182022_Gorbatyuk_diabetes_7539	Mus musculus	Epithelial cell	not available	not available	1	jm_QEHx_04182022_Gorbatyuk_diabetes_7539	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	jm_QEHx_04182022_Gorbatyuk_diabetes_7539.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
jm_QEHx_04182022_Gorbatyuk_Oglyco_C4	Mus musculus	Epithelial cell	not available	not available	1	jm_QEHx_04182022_Gorbatyuk_Oglyco_C4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	jm_QEHx_04182022_Gorbatyuk_Oglyco_C4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
jm_QEHx_04182022_Gorbatyuk_diabetes_5390	Mus musculus	Epithelial cell	not available	not available	1	jm_QEHx_04182022_Gorbatyuk_diabetes_5390	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	jm_QEHx_04182022_Gorbatyuk_diabetes_5390.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
jm_QEHx_04182022_Gorbatyuk_Oglyco_C1	Mus musculus	Epithelial cell	not available	not available	1	jm_QEHx_04182022_Gorbatyuk_Oglyco_C1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	jm_QEHx_04182022_Gorbatyuk_Oglyco_C1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
jm_QEHx_04182022_Gorbatyuk_Oglyco_C5	Mus musculus	Epithelial cell	not available	not available	1	jm_QEHx_04182022_Gorbatyuk_Oglyco_C5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	jm_QEHx_04182022_Gorbatyuk_Oglyco_C5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
jm_QEHx_04182022_Gorbatyuk_Oglyco_C2	Mus musculus	Epithelial cell	not available	not available	1	jm_QEHx_04182022_Gorbatyuk_Oglyco_C2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	jm_QEHx_04182022_Gorbatyuk_Oglyco_C2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
jm_QEHx_04182022_Gorbatyuk_diabetes_1914	Mus musculus	Epithelial cell	not available	not available	1	jm_QEHx_04182022_Gorbatyuk_diabetes_1914	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	jm_QEHx_04182022_Gorbatyuk_diabetes_1914.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
