source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
IA2838_kallemw_07_WWK_C012_2C	Xenopus tropicalis	Whole body	1	IA2838_kallemw_07_WWK_C012_2C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	IA2838_kallemw_07_WWK_C012_2C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole body
IA2838_kallemw_04_WWK_C012_1D	Xenopus tropicalis	Whole body	1	IA2838_kallemw_04_WWK_C012_1D	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	IA2838_kallemw_04_WWK_C012_1D.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole body
IA2838_kallemw_03_WWK_C012_1C	Xenopus tropicalis	Whole body	1	IA2838_kallemw_03_WWK_C012_1C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	IA2838_kallemw_03_WWK_C012_1C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole body
IA2838_kallemw_11_WWK_C012_3C	Xenopus tropicalis	Whole body	1	IA2838_kallemw_11_WWK_C012_3C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	IA2838_kallemw_11_WWK_C012_3C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole body
IA2838_kallemw_08_WWK_C012_2D	Xenopus tropicalis	Whole body	1	IA2838_kallemw_08_WWK_C012_2D	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	IA2838_kallemw_08_WWK_C012_2D.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole body
IA2838_kallemw_10_WWK_C012_3B	Xenopus tropicalis	Whole body	1	IA2838_kallemw_10_WWK_C012_3B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	IA2838_kallemw_10_WWK_C012_3B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole body
IA2838_kallemw_02_WWK_C012_1B	Xenopus tropicalis	Whole body	1	IA2838_kallemw_02_WWK_C012_1B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	IA2838_kallemw_02_WWK_C012_1B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole body
IA2838_kallemw_06_WWK_C012_2B	Xenopus tropicalis	Whole body	1	IA2838_kallemw_06_WWK_C012_2B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	IA2838_kallemw_06_WWK_C012_2B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole body
IA2838_kallemw_15_WWK_C012_4C	Xenopus tropicalis	Whole body	1	IA2838_kallemw_15_WWK_C012_4C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	IA2838_kallemw_15_WWK_C012_4C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole body
IA2838_kallemw_12_WWK_C012_3D	Xenopus tropicalis	Whole body	1	IA2838_kallemw_12_WWK_C012_3D	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	IA2838_kallemw_12_WWK_C012_3D.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole body
IA2838_kallemw_05_WWK_C012_2A	Xenopus tropicalis	Whole body	1	IA2838_kallemw_05_WWK_C012_2A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	IA2838_kallemw_05_WWK_C012_2A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole body
