source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_1	Escherichia coli	cell	not available	1	not available	Proteomic response to PhiX174 infection	proteomic profiling by mass spectrometry	1	20171025_TMT3_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10Plex	1	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_2	Escherichia coli	cell	not available	1	not available	Proteomic response to PhiX174 infection	proteomic profiling by mass spectrometry	1	20171025_TMT3_6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10Plex	2	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_3	Escherichia coli	cell	not available	1	not available	Proteomic response to PhiX174 infection	proteomic profiling by mass spectrometry	1	20171025_TMT4_10.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10Plex	3	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_4	Escherichia coli	cell	not available	2	not available	Proteomic response to PhiX174 infection	proteomic profiling by mass spectrometry	1	20171018_TMT1_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10Plex	4	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_5	Escherichia coli	cell	not available	2	not available	Proteomic response to PhiX174 infection	proteomic profiling by mass spectrometry	1	20171018_TMT1_10.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10Plex	5	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_6	Escherichia coli	cell	not available	2	not available	Proteomic response to PhiX174 infection	proteomic profiling by mass spectrometry	1	20171018_TMT2_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10Plex	6	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_7	Escherichia coli	cell	not available	2	not available	Proteomic response to PhiX174 infection	proteomic profiling by mass spectrometry	1	20171018_TMT2_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10Plex	7	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_8	Escherichia coli	cell	not available	2	not available	Proteomic response to PhiX174 infection	proteomic profiling by mass spectrometry	1	20171018_TMT2_-3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10Plex	8	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_9	Escherichia coli	cell	not available	1	not available	Proteomic response to PhiX174 infection	proteomic profiling by mass spectrometry	1	20171025_TMT3_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10Plex	9	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_10	Escherichia coli	cell	not available	2	not available	Proteomic response to PhiX174 infection	proteomic profiling by mass spectrometry	1	20171018_TMT2_-1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10Plex	10	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
