source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2020-08-11_Rat_microbiome_13	2020-08-11_Rat_microbiome_13	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_131	2020-08-11_Rat_microbiome_131	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_131	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_131.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_15a	2020-08-11_Rat_microbiome_15a	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_15a	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_15a.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_17	2020-08-11_Rat_microbiome_17	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_2	2020-08-11_Rat_microbiome_2	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_20	2020-08-11_Rat_microbiome_20	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_23b	2020-08-11_Rat_microbiome_23b	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_23b	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_23b.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_27	2020-08-11_Rat_microbiome_27	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_27	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_28	2020-08-11_Rat_microbiome_28	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_28	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_29	2020-08-11_Rat_microbiome_29	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_29	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_3	2020-08-11_Rat_microbiome_3	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_30	2020-08-11_Rat_microbiome_30	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_30	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_31	2020-08-11_Rat_microbiome_31	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_31	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_32	2020-08-11_Rat_microbiome_32	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_32	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_33	2020-08-11_Rat_microbiome_33	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_33	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_34	2020-08-11_Rat_microbiome_34	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_34	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_36	2020-08-11_Rat_microbiome_36	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_36	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_37	2020-08-11_Rat_microbiome_37	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_37	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
2020-08-11_Rat_microbiome_39	2020-08-11_Rat_microbiome_39	Rattus norvegicus	feces	not applicable	not available	Fecal_Transplant_from_Roux-Y-Gastric-Bypass_rat_model_into_a_diet_induced_obesity_rat_model	feces	feces	not available	not available	not available	not available	gut microbiome	Rattus norvegicus	feces	not available	1	2020-08-11_Rat_microbiome_39	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-08-11_Rat_microbiome_39.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
