source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[phenotype]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[phenotype]
MCF7_membrane_11	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	11	run_11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_ISD_SDC_01.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_12	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	12	run_12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_ISD_SDC_02.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_13	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	13	run_13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_ISD_SDC_03.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_14	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	14	run_14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_ISD_SDC_04.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_15	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	15	run_15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_ISD_SDC_05.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_16	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	16	run_16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_ISD_SDC_06.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_17	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	17	run_17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_ISD_SDC_07.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_18	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	18	run_18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_ISD_SDC_08.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_19	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	19	run_19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_ISD_SDC_09.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_20	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	20	run_20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_ISD_SDC_10.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_21	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	21	run_21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_SF_ISD_SDC_01.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_22	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	22	run_22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_SF_ISD_SDC_02.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_23	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	23	run_23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_SF_ISD_SDC_03.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_24	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	24	run_24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_SF_ISD_SDC_04.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_25	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	25	run_25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_SF_ISD_SDC_05.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_26	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	26	run_26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_SF_ISD_SDC_06.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_27	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	27	run_27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_SF_ISD_SDC_07.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_28	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	28	run_28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_SF_ISD_SDC_08.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_29	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	29	run_29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_SF_ISD_SDC_10.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_30	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	30	run_30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_inGel_01.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_31	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	31	run_31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_inGel_02.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_32	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	32	run_32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_inGel_03.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_33	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	33	run_33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_inGel_04.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_34	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	34	run_34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_inGel_05.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_35	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	35	run_35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_inGel_06.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_36	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	36	run_36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_inGel_07.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_37	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	37	run_37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_inGel_08.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_38	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	38	run_38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_inGel_09.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
MCF7_membrane_39	Homo sapiens	breast	not available	breast adenocarcinoma	MCF7_membrane	39	run_39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	450 ppm	1	1	MCF7_inGel_10.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	MCF7_membrane
