source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[sdrf template]
Escherichia coli_1	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Escherichia coli_1_proteomics	proteomic profiling by mass spectrometry	1	LD_211019_PKA_WT_T_3_max.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy C-trap dissociation	10 ppm	0.01 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia coli_2	Escherichia coli	not applicable	not applicable	2	not applicable	not applicable	not applicable	not applicable	not applicable	Escherichia coli_2_proteomics	proteomic profiling by mass spectrometry	1	20220525_LD_PKA_W196G_rep3_T_max.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy C-trap dissociation	10 ppm	0.01 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia coli_3	Escherichia coli	not applicable	not applicable	3	not applicable	not applicable	not applicable	not applicable	not applicable	Escherichia coli_3_proteomics	proteomic profiling by mass spectrometry	1	LD_211019_PKA_WT_T_2_max.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy C-trap dissociation	10 ppm	0.01 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia coli_4	Escherichia coli	not applicable	not applicable	4	not applicable	not applicable	not applicable	not applicable	not applicable	Escherichia coli_4_proteomics	proteomic profiling by mass spectrometry	1	20220525_LD_PKA_W196G_rep4_T_max.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy C-trap dissociation	10 ppm	0.01 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia coli_5	Escherichia coli	not applicable	not applicable	5	not applicable	not applicable	not applicable	not applicable	not applicable	Escherichia coli_5_proteomics	proteomic profiling by mass spectrometry	1	20220525_LD_PKA_W196G_rep2_T_max.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy C-trap dissociation	10 ppm	0.01 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia coli_6	Escherichia coli	not applicable	not applicable	6	not applicable	not applicable	not applicable	not applicable	not applicable	Escherichia coli_6_proteomics	proteomic profiling by mass spectrometry	1	20220525_LD_PKA_W196G_rep1_T_max.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy C-trap dissociation	10 ppm	0.01 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia coli_7	Escherichia coli	not applicable	not applicable	7	not applicable	not applicable	not applicable	not applicable	not applicable	Escherichia coli_7_proteomics	proteomic profiling by mass spectrometry	1	LD_211019_PKA_WT_T_1_max.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy C-trap dissociation	10 ppm	0.01 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=ms-proteomics;VV=v1.1.0
