source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Camilla6athird	Camilla6athird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Camilla6athird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Camilla6athird.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Camilla6bthird	Camilla6bthird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Camilla6bthird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Camilla6bthird.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2_a_L1Ch17uL	Soil2_a_L1Ch17uL	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2_a_L1Ch17uL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2_a_L1Ch17uL.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2_a_L1Ch27uL	Soil2_a_L1Ch27uL	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2_a_L1Ch27uL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2_a_L1Ch27uL.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2_b_L2ch17ul	Soil2_b_L2ch17ul	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2_b_L2ch17ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2_b_L2ch17ul.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2_b_L2ch27ul	Soil2_b_L2ch27ul	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2_b_L2ch27ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2_b_L2ch27ul.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2_c_L3Ch17uL	Soil2_c_L3Ch17uL	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2_c_L3Ch17uL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2_c_L3Ch17uL.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2_c_L3Ch27uL	Soil2_c_L3Ch27uL	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2_c_L3Ch27uL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2_c_L3Ch27uL.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2a_Ln1Ch1rereun7uL	Soil2a_Ln1Ch1rereun7uL	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2a_Ln1Ch1rereun7uL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2a_Ln1Ch1rereun7uL.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2a_Ln1Ch2rereun7uL	Soil2a_Ln1Ch2rereun7uL	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2a_Ln1Ch2rereun7uL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2a_Ln1Ch2rereun7uL.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2b_Ln2Ch17uL	Soil2b_Ln2Ch17uL	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2b_Ln2Ch17uL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2b_Ln2Ch17uL.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2b_Ln2Ch27uL	Soil2b_Ln2Ch27uL	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2b_Ln2Ch27uL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2b_Ln2Ch27uL.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2c_Ln3Ch17uL	Soil2c_Ln3Ch17uL	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2c_Ln3Ch17uL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2c_Ln3Ch17uL.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil2c_Ln3Ch27uL	Soil2c_Ln3Ch27uL	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil2c_Ln3Ch27uL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil2c_Ln3Ch27uL.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil4a_1athird	Soil4a_1athird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil4a_1athird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil4a_1athird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil4a_1bthird	Soil4a_1bthird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil4a_1bthird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil4a_1bthird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil4b2athird	Soil4b2athird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil4b2athird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil4b2athird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil4b_2bthird	Soil4b_2bthird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil4b_2bthird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil4b_2bthird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil4c_3athird	Soil4c_3athird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil4c_3athird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil4c_3athird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil4c_3bthird	Soil4c_3bthird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil4c_3bthird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil4c_3bthird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil8a_4athird	Soil8a_4athird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil8a_4athird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil8a_4athird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil8a_4bthird	Soil8a_4bthird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil8a_4bthird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil8a_4bthird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil8b_5athird	Soil8b_5athird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil8b_5athird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil8b_5athird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil8b_5bthird	Soil8b_5bthird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil8b_5bthird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil8b_5bthird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil8c_6athird	Soil8c_6athird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil8c_6athird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil8c_6athird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Soil8c_6bthird	Soil8c_6bthird	soil metagenome	soil	not applicable	not available	Soil_metaproteomics_using_DNA_RNA_protein_co-extraction_method	soil	soil	not available	not available	not available	not available	soil microbiome	1	Soil8c_6bthird	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=QSTAR;AC=MS:1000190	not applicable	not available	1	1	Soil8c_6bthird.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
