source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
E02345_MS22_027_11	E02345_MS22_027_11	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_King_Ghezo_s_tomb_wall	not available	not available	not available	not available	not available	not available	1	E02345_MS22_027_11	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	E02345_MS22_027_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E03111_MS22_027_VB11_A1	E03111_MS22_027_VB11_A1	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_King_Ghezo_s_tomb_wall	not available	not available	not available	not available	not available	not available	1	E03111_MS22_027_VB11_A1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	E03111_MS22_027_VB11_A1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E03113_MS22_027_VB11_B1	E03113_MS22_027_VB11_B1	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_King_Ghezo_s_tomb_wall	not available	not available	not available	not available	not available	not available	1	E03113_MS22_027_VB11_B1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	E03113_MS22_027_VB11_B1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E03115_MS22_027_VB11_B2	E03115_MS22_027_VB11_B2	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_King_Ghezo_s_tomb_wall	not available	not available	not available	not available	not available	not available	1	E03115_MS22_027_VB11_B2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	E03115_MS22_027_VB11_B2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E03117_MS22_027_VB11_miglongue_A1	E03117_MS22_027_VB11_miglongue_A1	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_King_Ghezo_s_tomb_wall	not available	not available	not available	not available	not available	not available	1	E03117_MS22_027_VB11_miglongue_A1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	E03117_MS22_027_VB11_miglongue_A1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E03119_MS22_027_VB11_miglongue_A2	E03119_MS22_027_VB11_miglongue_A2	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_King_Ghezo_s_tomb_wall	not available	not available	not available	not available	not available	not available	1	E03119_MS22_027_VB11_miglongue_A2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	E03119_MS22_027_VB11_miglongue_A2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E03121_MS22_027_VB11_miglongue_A3	E03121_MS22_027_VB11_miglongue_A3	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_King_Ghezo_s_tomb_wall	not available	not available	not available	not available	not available	not available	1	E03121_MS22_027_VB11_miglongue_A3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	E03121_MS22_027_VB11_miglongue_A3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E03123_MS22_027_VB11_miglongue_A4	E03123_MS22_027_VB11_miglongue_A4	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_King_Ghezo_s_tomb_wall	not available	not available	not available	not available	not available	not available	1	E03123_MS22_027_VB11_miglongue_A4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	E03123_MS22_027_VB11_miglongue_A4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E03125_MS22_027_VB11_miglongue_B1	E03125_MS22_027_VB11_miglongue_B1	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_King_Ghezo_s_tomb_wall	not available	not available	not available	not available	not available	not available	1	E03125_MS22_027_VB11_miglongue_B1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	E03125_MS22_027_VB11_miglongue_B1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E03127_MS22_027_VB11_miglongue_B2	E03127_MS22_027_VB11_miglongue_B2	metagenome	not available	not applicable	not available	Metaproteomic_analysis_of_King_Ghezo_s_tomb_wall	not available	not available	not available	not available	not available	not available	1	E03127_MS22_027_VB11_miglongue_B2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	E03127_MS22_027_VB11_miglongue_B2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
