source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
14fev_Zandonadi_LN1_SC1	Homo sapiens	Epithelial cell	not available	not available	not available	1	14fev_Zandonadi_LN1_SC1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	14fev_Zandonadi_LN1_SC1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
22fev_syndecan_1_Sami_1	Homo sapiens	Epithelial cell	not available	not available	not available	1	22fev_syndecan_1_Sami_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	22fev_syndecan_1_Sami_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
05mar_Zandonadi_SCC_SC1	Homo sapiens	Epithelial cell	not available	not available	not available	1	05mar_Zandonadi_SCC_SC1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	05mar_Zandonadi_SCC_SC1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
15mar_Sami_GFP_IP	Homo sapiens	Epithelial cell	not available	not available	not available	1	15mar_Sami_GFP_IP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	15mar_Sami_GFP_IP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
05mar_Zandonadi_SCC_Meio	Homo sapiens	Epithelial cell	not available	not available	not available	1	05mar_Zandonadi_SCC_Meio	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	05mar_Zandonadi_SCC_Meio.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
10jan_Zandonadi_LN1_Pep	Homo sapiens	Epithelial cell	not available	not available	not available	1	10jan_Zandonadi_LN1_Pep	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	10jan_Zandonadi_LN1_Pep.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
05mar_Zandonadi_LN1_Meio	Homo sapiens	Epithelial cell	not available	not available	not available	1	05mar_Zandonadi_LN1_Meio	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	05mar_Zandonadi_LN1_Meio.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
10jan_Zandonadi_LN1_SC1	Homo sapiens	Epithelial cell	not available	not available	not available	1	10jan_Zandonadi_LN1_SC1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	10jan_Zandonadi_LN1_SC1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
05mar_Zandonadi_SCC_Pep	Homo sapiens	Epithelial cell	not available	not available	not available	1	05mar_Zandonadi_SCC_Pep	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	05mar_Zandonadi_SCC_Pep.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
14fev_Zandonadi_LN1_Pep	Homo sapiens	Epithelial cell	not available	not available	not available	1	14fev_Zandonadi_LN1_Pep	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	14fev_Zandonadi_LN1_Pep.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
